idx,band,song,duration_sec,bpm_autocorr,extract_sec,error,bpm_madmom,beat_count,beat_interval_median_sec,halftime_flag,official_bpm,ratio,octave_class
234,morfonica,アゲハ蝶 (Cover),280.19,151.99908088235293,21.59,,115.38461538461628,542.0,0.52,False,116.0,0.9946949602122094,
235,morfonica,V.I.P (Cover),193.32,112.34714673913044,15.0,,187.49999999999568,597.0,0.32,False,185.0,1.01351351351349,
236,morfonica,CQCQ (Cover),221.29,86.1328125,17.07,,142.85714285714712,530.0,0.42,False,144.0,0.9920634920635217,
260,mygo,迷星叫,211.19,117.45383522727272,16.55,,187.500000000004,669.0,0.32,False,190.0,0.986842105263179,
261,mygo,壱雫空,188.95,184.5703125,15.17,,200.0000000000019,546.0,0.3,False,204.0,0.9803921568627544,
262,mygo,碧天伴走,218.58,129.19921875,16.93,,193.5483870967728,700.0,0.31,False,192.0,1.0080645161290251,
263,mygo,影色舞,209.15,107.666015625,16.38,,166.66666666666694,580.0,0.36,False,166.0,1.0040160642570297,
264,mygo,歌いましょう鳴らしましょう,176.31,112.34714673913044,13.64,,222.22222222222257,653.0,0.27,False,222.0,1.0010010010010026,
265,mygo,潜在表明,261.67,129.19921875,19.63,,136.36363636363487,590.0,0.44,False,135.0,1.010101010100999,
266,mygo,音一会,282.01,161.4990234375,22.13,,199.99999999999952,936.0,0.3,False,200.0,0.9999999999999976,
267,mygo,春日影 (MyGO!!!!! ver.),256.32,184.5703125,20.11,,193.5483870967728,829.0,0.31,False,97.0,1.9953441968739465,double(2x)
268,mygo,詩超絆,236.34,107.666015625,18.72,,187.49999999999983,612.0,0.32,True,190.0,0.986842105263157,
269,mygo,迷路日々,215.27,129.19921875,17.32,,133.33333333332828,558.0,0.45,True,260.0,0.5128205128204933,half(0.5x)
270,mygo,無路矢,222.58,234.90767045454547,17.27,,120.0,446.0,0.5,False,120.0,1.0,
271,mygo,名無声,271.65,184.5703125,22.35,,187.500000000004,860.0,0.32,False,190.0,0.986842105263179,
272,mygo,栞,265.58,95.703125,21.49,,88.23529411764618,387.0,0.68,False,88.0,1.0026737967914339,
273,mygo,歩拾道,260.27,129.19921875,20.51,,130.43478260869338,564.0,0.46,False,130.0,1.0033444816053336,
277,mygo,端程山,260.77,86.1328125,20.05,,181.8181818181749,784.0,0.33,False,181.0,1.004520341536878,
278,mygo,処救生,217.19,184.5703125,17.57,,193.5483870967728,692.0,0.31,False,191.0,1.0133423408208,
279,mygo,輪符雨,207.23,151.99908088235293,16.49,,153.8461538461536,532.0,0.39,False,154.0,0.9990009990009975,
281,mygo,過惰幻,237.44,83.35433467741936,18.7,,166.6666666666735,541.0,0.36,False,85.0,1.9607843137255707,double(2x)
284,mygo,焚音打,242.45,112.34714673913044,18.89,,187.500000000004,757.0,0.32,False,190.0,0.986842105263179,
285,mygo,残痕字,255.06,151.99908088235293,19.89,,176.47058823529235,746.0,0.34,False,175.0,1.0084033613445278,
288,mygo,エガクミライ,238.93,161.4990234375,19.28,,88.23529411764618,353.0,0.68,False,88.0,1.0026737967914339,
290,mygo,聿日箋秋,236.07,123.046875,18.66,,181.81818181818275,717.0,0.33,False,182.0,0.9990009990010041,
291,mygo,往欄印,297.87,172.265625,24.33,,181.8181818181749,876.0,0.33,False,180.0,1.0101010101009718,
292,mygo,だれかの心臓になれたなら (Cover),235.88,135.99917763157896,18.01,,146.34146341462522,538.0,0.41,False,145.0,1.0092514718250016,
293,mygo,遥か彼方 (Cover),248.76,172.265625,18.9,,171.4285714285742,653.0,0.35,False,175.0,0.9795918367347097,
294,mygo,雑踏、僕らの街 (Cover),187.95,83.35433467741936,14.55,,171.42857142857247,542.0,0.35,False,171.0,1.0025062656641666,
295,mygo,過去を喰らう (Cover),240.32,172.265625,18.6,,187.49999999999983,749.0,0.32,False,187.0,1.002673796791443,
297,mygo,ノンブレス・オブリージュ (Cover),206.82,143.5546875,17.11,,146.34146341463537,510.0,0.41,False,148.0,0.9887936717205092,
298,mygo,swim (Cover),209.33,123.046875,17.5,,193.5483870967728,679.0,0.31,False,195.0,0.9925558312655016,
299,mygo,猛独が襲う (Cover),254.31,151.99908088235293,21.27,,157.89473684210125,664.0,0.38,False,156.0,1.0121457489878285,
300,mygo,春日影,122.7,99.38401442307692,10.33,,187.49999999999568,274.0,0.32,True,97.0,1.9329896907216049,double(2x)
301,pastel_palettes,TITLE IDOL,267.89,143.5546875,21.57,,146.34146341463284,647.0,0.41,False,145.0,1.009251471825054,
302,pastel_palettes,ワクワクmeetsトリップ,246.83,135.99917763157896,20.41,,136.36363636363706,564.0,0.44,False,137.0,0.9953550099535552,
303,pastel_palettes,ゆら・ゆらRing-Dong-Dance,264.84,112.34714673913044,20.75,,171.4285714285742,760.0,0.35,False,172.0,0.9966777408638035,
304,pastel_palettes,もういちど ルミナス,259.77,83.35433467741936,20.52,,171.4285714285603,733.0,0.35,False,169.0,1.01437024513941,
305,pastel_palettes,あっつあつ 常夏 らぶ☆サマー！,246.86,112.34714673913044,18.72,,171.4285714285742,710.0,0.35,False,172.0,0.9966777408638035,
306,pastel_palettes,天下トーイツ A to Z☆,218.14,107.666015625,17.0,,153.8461538461536,556.0,0.39,False,153.0,1.0055304172951216,
307,pastel_palettes,しゅわりん☆どり〜みん,236.08,172.265625,19.0,,176.47058823529235,694.0,0.34,False,176.0,1.0026737967914339,
308,pastel_palettes,Power of LOVE!!!,231.53,172.265625,18.63,,176.47058823529235,678.0,0.34,False,175.0,1.0084033613445278,
309,pastel_palettes,きゅ～まい＊flower,220.29,117.45383522727272,17.05,,181.81818181818275,672.0,0.33,False,183.0,0.9935419771485396,
310,pastel_palettes,Winking☆Cheer,309.58,172.265625,24.15,,100.00000000000097,516.0,0.6,False,100.0,1.0000000000000098,
311,pastel_palettes,ゆめゆめグラデーション,284.26,89.10290948275862,21.46,,136.36363636363487,639.0,0.44,False,135.0,1.010101010100999,
312,pastel_palettes,はなまる◎アンダンテ,226.25,123.046875,17.59,,166.66666666666694,628.0,0.36,False,166.0,1.0040160642570297,
313,pastel_palettes,パスパレボリューションず☆,231.04,117.45383522727272,17.68,,176.47058823529235,674.0,0.34,False,174.0,1.0141987829614503,
314,pastel_palettes,SURVIVOR ねばーぎぶあっぷ!,248.46,129.19921875,18.44,,200.0,828.0,0.3,False,200.0,1.0,
315,pastel_palettes,Wonderland Girl,270.76,258.3984375,21.47,,136.36363636363706,619.0,0.44,False,137.0,0.9953550099535552,
316,pastel_palettes,ゼッタイ宣言～Recital～,241.26,172.265625,19.07,,176.47058823529235,713.0,0.34,False,177.0,0.9970089730807478,
317,pastel_palettes,ぎゅっDAYS♪,251.44,112.34714673913044,18.54,,171.42857142857162,714.0,0.35,False,170.0,1.008403361344539,
318,pastel_palettes,Wonderful Sweet!,247.1,161.4990234375,19.37,,166.66666666666694,690.0,0.36,False,167.0,0.9980039920159697,
319,pastel_palettes,るんっ♪てぃてぃー！,229.13,143.5546875,18.08,,162.16216216216174,624.0,0.37,False,163.0,0.9948598905654095,
320,pastel_palettes,パッパレ☆人生！バーン万歳！,239.33,135.99917763157896,18.97,,171.4285714285707,681.0,0.35,False,170.0,1.0084033613445336,
321,pastel_palettes,Brand new Pastel Road!,255.28,172.265625,20.76,,171.4285714285742,730.0,0.35,False,171.0,1.0025062656641766,
322,pastel_palettes,あこがれacross,234.29,92.28515625,18.31,,187.500000000004,539.0,0.32,True,190.0,0.986842105263179,
323,pastel_palettes,ハレハレ☆フォーチュン,270.01,117.45383522727272,21.48,,146.34146341463537,650.0,0.41,False,146.0,1.0023387905112011,
324,pastel_palettes,ハナヒバナ,273.51,95.703125,22.03,,95.23809523809592,433.0,0.63,False,95.0,1.0025062656641677,
325,pastel_palettes,そばかす,250.27,103.359375,19.29,,171.4285714285714,712.0,0.35,False,170.0,1.0084033613445376,
326,pastel_palettes,気まぐれロマンティック,243.46,83.35433467741936,19.6,,171.42857142857156,691.0,0.35,False,170.0,1.0084033613445387,
327,pastel_palettes,ドリームパレード,234.5,83.35433467741936,19.06,,171.4285714285742,674.0,0.35,False,172.0,0.9966777408638035,
328,pastel_palettes,ラムのラブソング,162.14,117.45383522727272,12.54,,181.8181818181819,487.0,0.33,False,180.0,1.0101010101010106,
329,pastel_palettes,DANCE! おジャ魔女,196.26,99.38401442307692,15.31,,153.846153846148,502.0,0.39,False,152.0,1.0121457489878158,
330,pastel_palettes,DISCOTHEQUE,242.81,92.28515625,19.59,,142.85714285714226,578.0,0.42,False,143.0,0.9990009990009948,
331,pastel_palettes,ゆりゆららららゆるゆり大事件,229.07,135.99917763157896,18.71,,176.47058823529235,669.0,0.34,False,175.0,1.0084033613445278,
332,pastel_palettes,SAKURAスキップ,228.56,161.4990234375,18.29,,166.66666666666035,630.0,0.36,False,165.0,1.0101010101009718,
333,pastel_palettes,Stay Alive,263.61,135.99917763157896,21.22,,139.53488372093034,616.0,0.43,False,140.0,0.9966777408637881,
334,pastel_palettes,秘密の扉から会いにきて,218.31,117.45383522727272,17.11,,181.8181818181906,671.0,0.33,False,184.0,0.9881422924901663,
335,pastel_palettes,トリドリ＊パレット,252.04,172.265625,20.78,,176.4705882352942,749.0,0.34,False,178.0,0.9914077990746866,
336,pastel_palettes,ドラマチック！アライブ,259.25,172.265625,20.84,,187.49999999999568,800.0,0.32,False,185.0,1.01351351351349,
337,pastel_palettes,Radiate Warriors,240.33,135.99917763157896,19.81,,130.43478260869338,521.0,0.46,False,130.0,1.0033444816053336,
338,pastel_palettes,ReReReエボリューションず☆,214.27,151.99908088235293,17.86,,187.5000000000019,665.0,0.32,False,188.0,0.997340425531925,
339,pastel_palettes,everyday flower,239.84,184.5703125,20.03,,136.36363636363706,542.0,0.44,False,136.0,1.002673796791449,
340,pastel_palettes,With〜きみとわたしたちの物語〜,245.26,184.5703125,20.28,,93.74999999999991,379.0,0.64,False,187.0,0.5013368983957215,half(0.5x)
341,pastel_palettes,フレっとパレットFight Song!!,241.53,95.703125,20.18,,146.34146341463284,584.0,0.41,False,145.0,1.009251471825054,
342,pastel_palettes,デイオフ・ラフ・ラブ・サンクス,243.23,161.4990234375,19.72,,139.53488372093034,567.0,0.43,False,140.0,0.9966777408637881,
343,pastel_palettes,ホワイト ノスタルジア,283.36,135.99917763157896,23.27,,139.534883720928,651.0,0.43,False,138.0,1.011122345803826,
344,pastel_palettes,Y.O.L.O！！！！！(パスパレver.),268.28,123.046875,22.12,,105.26315789473728,473.0,0.57,False,210.0,0.5012531328320823,half(0.5x)
345,pastel_palettes,奏（かなで） (Cover),294.09,73.828125,24.8,,149.99999999999787,734.0,0.4,False,75.0,1.9999999999999716,double(2x)
346,pastel_palettes,Sparkling Daydream (Cover),248.94,172.265625,20.78,,176.47058823529235,728.0,0.34,False,175.0,1.0084033613445278,
347,pastel_palettes,春を告げる (Cover),198.46,117.45383522727272,16.61,,120.0,398.0,0.5,False,120.0,1.0,
348,pastel_palettes,だから、ひとりじゃない (Cover),229.83,117.45383522727272,19.41,,181.8181818181749,690.0,0.33,False,180.0,1.0101010101009718,
349,pastel_palettes,サインはB (Cover),215.17,151.99908088235293,17.87,,176.47058823529235,630.0,0.34,False,175.0,1.0084033613445278,
350,pastel_palettes,愛包ダンスホール (Cover),222.35,135.99917763157896,18.19,,139.53488372093724,522.0,0.43,False,141.0,0.9896091044038102,
351,pastel_palettes,最上級にかわいいの！ (Cover),191.23,161.4990234375,16.15,,166.66666666666694,537.0,0.36,False,168.0,0.9920634920634936,
352,pastel_palettes,♡桃色片想い♡ (Cover),257.13,99.38401442307692,22.04,,153.8461538461536,659.0,0.39,False,154.0,0.9990009990009975,
353,pastel_palettes,金曜日のおはよう (Cover),241.28,117.45383522727272,20.58,,149.99999999999787,602.0,0.4,False,150.0,0.9999999999999858,
354,pastel_palettes,魔法少女とチョコレゐト (Cover),187.53,151.99908088235293,15.38,,149.99999999999787,470.0,0.4,False,150.0,0.9999999999999858,
355,pastel_palettes,可愛くてごめん (Cover),219.99,78.30255681818181,18.84,,162.16216216216017,589.0,0.37,False,160.0,1.0135135135135012,
356,pastel_palettes,からくりピエロ (Cover),251.7,103.359375,20.48,,101.6949152542367,428.0,0.59,False,102.0,0.997008973080752,
357,pastel_palettes,みくみくにしてあげる♪【してやんよ】 (Cover),103.23,151.99908088235293,8.88,,162.16216216216017,278.0,0.37,False,160.0,1.0135135135135012,
358,pastel_palettes,ルカルカ★ナイトフィーバー (Cover),241.81,258.3984375,20.42,,162.16216216216017,648.0,0.37,False,160.0,1.0135135135135012,
359,pastel_palettes,アイドル (Cover),214.18,161.4990234375,18.02,,166.66666666666694,585.0,0.36,False,166.0,1.0040160642570297,
360,pastel_palettes,secret base ～君がくれたもの～ (Cover),321.52,143.5546875,25.56,,142.85714285714226,683.0,0.42,False,144.0,0.992063492063488,
361,pastel_palettes,ふわふわ時間 (Cover),245.21,161.4990234375,20.27,,181.8181818181749,737.0,0.33,False,180.0,1.0101010101009718,
362,pastel_palettes,Fantastic future (Cover),246.76,151.99908088235293,19.51,,171.4285714285742,709.0,0.35,False,172.0,0.9966777408638035,
363,pastel_palettes,Baby Sweet Berry Love (Cover),243.96,107.666015625,19.5,,171.42857142856724,693.0,0.35,False,170.0,1.0084033613445131,
364,pastel_palettes,Q＆A　リサイタル！ (Cover),290.98,123.046875,22.77,,181.81818181818275,884.0,0.33,False,182.0,0.9990009990010041,
365,pastel_palettes,ヒトリゴト (Cover),235.05,161.4990234375,18.17,,166.66666666666035,649.0,0.36,False,165.0,1.0101010101009718,
366,pastel_palettes,惑星ループ (Cover),206.46,172.265625,16.07,,171.4285714285707,586.0,0.35,False,170.0,1.0084033613445336,
367,pastel_palettes,世界は恋に落ちている (Cover),312.89,129.19921875,24.3,,130.43478260869338,678.0,0.46,False,130.0,1.0033444816053336,
368,pastel_palettes,ハッピーシンセサイザ (Cover),237.53,184.5703125,18.93,,127.6595744680854,504.0,0.47,False,127.0,1.005193499748704,
369,pastel_palettes,春擬き (Cover),268.85,89.10290948275862,20.63,,176.47058823529235,782.0,0.34,False,174.0,1.0141987829614503,
370,pastel_palettes,Make it! (Cover),252.2,112.34714673913044,19.72,,171.4285714285742,725.0,0.35,False,172.0,0.9966777408638035,
371,pastel_palettes,花ハ踊レヤいろはにほ (Cover),250.89,151.99908088235293,19.24,,162.16216216216017,671.0,0.37,False,160.0,1.0135135135135012,
372,pastel_palettes,夜に駆ける (Cover),262.28,184.5703125,20.4,,130.43478260869338,569.0,0.46,False,130.0,1.0033444816053336,
373,pastel_palettes,徒花ネクロマンシー (Cover),242.53,112.34714673913044,18.24,,171.4285714285742,697.0,0.35,False,172.0,0.9966777408638035,
374,pastel_palettes,ノスタルジックレインフォール (Cover),236.9,161.4990234375,18.38,,166.66666666666035,653.0,0.36,False,165.0,1.0101010101009718,
375,poppin_party,Yes! BanG_Dream!,309.68,89.10290948275862,23.35,,187.49999999998727,952.0,0.32,False,185.0,1.0135135135134448,
376,poppin_party,STAR BEAT!～ホシノコドウ～,320.51,234.90767045454547,24.54,,193.5483870967728,1000.0,0.31,False,195.0,0.9925558312655016,
377,poppin_party,走り始めたばかりのキミに,260.71,198.76802884615384,19.91,,125.00000000000269,610.0,0.48,False,125.0,1.0000000000000215,
378,poppin_party,ティアドロップス,217.02,117.45383522727272,16.97,,187.500000000004,688.0,0.32,False,190.0,0.986842105263179,
379,poppin_party,ときめきエクスペリエンス！,257.39,151.99908088235293,18.97,,181.8181818181749,774.0,0.33,False,180.0,1.0101010101009718,
380,poppin_party,キラキラだとか夢だとか ～Sing Girls～,305.61,117.45383522727272,22.46,,181.8181818181749,918.0,0.33,False,180.0,1.0101010101009718,
381,poppin_party,私の心はチョココロネ,252.43,129.19921875,19.13,,133.3333333333346,564.0,0.45,False,134.0,0.9950248756218999,
382,poppin_party,前へススメ！,309.19,89.10290948275862,24.27,,181.81818181817883,891.0,0.33,False,181.0,1.0045203415368995,
383,poppin_party,夢みるSunflower,279.6,151.99908088235293,21.14,,162.16216216217262,768.0,0.37,False,164.0,0.9887936717205648,
386,poppin_party,Time Lapse,248.72,172.265625,18.89,,193.5483870967728,795.0,0.31,False,192.0,1.0080645161290251,
387,poppin_party,八月のif,275.26,234.90767045454547,20.88,,120.0,551.0,0.5,False,120.0,1.0,
388,poppin_party,クリスマスのうた,276.89,184.5703125,20.85,,139.53488372093034,744.0,0.43,True,138.0,1.011122345803843,
389,poppin_party,B.O.F,218.72,99.38401442307692,16.93,,176.47058823529235,639.0,0.34,False,175.0,1.0084033613445278,
390,poppin_party,CiRCLING,261.03,184.5703125,19.79,,162.16216216216017,700.0,0.37,False,160.0,1.0135135135135012,
391,poppin_party,二重の虹(ダブル レインボウ),245.93,172.265625,18.69,,187.500000000004,771.0,0.32,False,188.0,0.9973404255319362,
392,poppin_party,最高(さあ行こう)！,228.57,112.34714673913044,17.21,,181.8181818181749,689.0,0.33,False,180.0,1.0101010101009718,
393,poppin_party,ガールズコード,324.94,117.45383522727272,24.32,,124.99999999999989,677.0,0.48,False,125.0,0.9999999999999991,
397,poppin_party,Breakthrough!,275.51,151.99908088235293,20.51,,181.8181818181906,846.0,0.33,False,184.0,0.9881422924901663,
399,poppin_party,イニシャル,294.94,129.19921875,21.93,,193.5483870967728,949.0,0.31,False,193.0,1.0028413839211026,
400,poppin_party,Hello! Wink!,281.46,184.5703125,21.05,,153.8461538461424,711.0,0.39,False,152.0,1.012145748987779,
401,poppin_party,Step×Step!,248.54,95.703125,18.77,,146.34146341463537,611.0,0.41,False,148.0,0.9887936717205092,
402,poppin_party,Jumpin',247.86,69.83741554054055,19.11,,193.5483870967728,781.0,0.31,False,195.0,0.9925558312655016,
403,poppin_party,White Afternoon,299.56,92.28515625,22.11,,146.34146341462522,723.0,0.41,False,145.0,1.0092514718250016,
405,poppin_party,Returns,322.58,123.046875,24.88,,181.8181818181906,849.0,0.33,False,185.0,0.9828009828010302,
406,poppin_party,Dreamers Go!,257.77,172.265625,19.57,,187.49999999999568,796.0,0.32,False,185.0,1.01351351351349,
407,poppin_party,キズナミュージック♪,315.26,117.45383522727272,23.81,,187.500000000004,993.0,0.32,False,189.0,0.9920634920635133,
408,poppin_party,ミライトレイン,355.58,107.666015625,26.4,,176.47058823529235,1043.0,0.34,False,176.0,1.0026737967914339,
409,poppin_party,夢を撃ち抜く瞬間に！,280.05,95.703125,21.06,,199.9999999999924,688.0,0.3,True,203.0,0.9852216748768099,
410,poppin_party,ぽっぴん'しゃっふる,277.71,198.76802884615384,20.74,,222.2222222222138,852.0,0.27,False,220.0,1.0101010101009718,
411,poppin_party,夏空 SUN! SUN! SEVEN!,270.88,112.34714673913044,19.87,,176.47058823529235,796.0,0.34,False,176.0,1.0026737967914339,
412,poppin_party,1000回潤んだ空,330.48,184.5703125,24.41,,181.8181818181749,852.0,0.33,False,182.0,0.9990009990009611,
413,poppin_party,HAPPY HAPPY PARTY!,282.08,135.99917763157896,21.34,,139.53488372093034,658.0,0.43,False,140.0,0.9966777408637881,
414,poppin_party,夏のドーン！,221.04,123.046875,17.07,,162.16216216216017,593.0,0.37,False,160.0,1.0135135135135012,
415,poppin_party,キミにもらったもの,235.0,56.17357336956522,17.98,,146.34146341463537,572.0,0.41,False,147.0,0.9955201592832338,
416,poppin_party,Light Delight,308.55,117.45383522727272,24.17,,181.8181818181749,837.0,0.33,False,180.0,1.0101010101009718,
417,poppin_party,切ないSandglass,246.16,184.5703125,19.29,,181.81818181818275,752.0,0.33,False,183.0,0.9935419771485396,
418,poppin_party,Home Street,227.43,135.99917763157896,17.36,,105.2631578947368,397.0,0.57,False,210.0,0.5012531328320801,half(0.5x)
419,poppin_party,What's the POPIPA!?,278.51,117.45383522727272,21.73,,187.49999999999983,864.0,0.32,False,186.0,1.0080645161290314,
420,poppin_party,SAKURA MEMORIES,254.42,135.99917763157896,19.21,,176.47058823529235,749.0,0.34,False,176.0,1.0026737967914339,
421,poppin_party,アニバーサリー,273.53,80.74951171875,20.81,,171.4285714285707,777.0,0.35,False,170.0,1.0084033613445336,
422,poppin_party,Tomorrow's Door,247.29,117.45383522727272,18.72,,176.47058823529235,731.0,0.34,False,177.0,0.9970089730807478,
423,poppin_party,イントロダクション,221.23,112.34714673913044,17.1,,166.66666666666035,610.0,0.36,False,165.0,1.0101010101009718,
424,poppin_party,TARINAI,219.35,172.265625,16.86,,187.500000000004,695.0,0.32,False,190.0,0.986842105263179,
425,poppin_party,DOKI DOKI SCARY,239.92,112.34714673913044,18.67,,142.85714285714226,568.0,0.42,False,142.0,1.0060362173038189,
426,poppin_party,Photograph,257.6,99.38401442307692,19.87,,150.0000000000032,747.0,0.4,True,150.0,1.0000000000000213,
427,poppin_party,夏に閉じこめて,261.46,151.99908088235293,19.81,,187.500000000004,801.0,0.32,False,190.0,0.986842105263179,
428,poppin_party,ぽっぴん'どりーむ！,269.46,99.38401442307692,19.96,,200.0,898.0,0.3,False,200.0,1.0,
429,poppin_party,星の約束,244.89,117.45383522727272,19.0,,176.47058823529235,717.0,0.34,False,175.0,1.0084033613445278,
430,poppin_party,新しい季節に,211.27,129.19921875,16.16,,124.99999999999989,438.0,0.48,False,125.0,0.9999999999999991,
431,poppin_party,トレモロアイズ,241.09,151.99908088235293,19.15,,166.66666666666364,666.0,0.36,False,165.0,1.0101010101009917,
432,poppin_party,雨上がり、キミと,265.64,135.99917763157896,20.8,,187.500000000004,833.0,0.32,False,188.0,0.9973404255319362,
433,poppin_party,花咲く未来に,275.85,135.99917763157896,21.21,,139.53488372093034,643.0,0.43,False,140.0,0.9966777408637881,
434,poppin_party,Live Beyond!!,314.41,123.046875,24.55,,187.500000000004,996.0,0.32,False,190.0,0.986842105263179,
435,poppin_party,Sweets BAN!,255.64,99.38401442307692,19.73,,157.89473684210125,668.0,0.38,False,156.0,1.0121457489878285,
437,poppin_party,Moonlight Walk,226.31,117.45383522727272,16.96,,187.500000000004,717.0,0.32,False,190.0,0.986842105263179,
438,poppin_party,ここから先は歌にならない,277.31,172.265625,20.96,,187.500000000004,878.0,0.32,False,190.0,0.986842105263179,
439,poppin_party,青春 To Be Continued,256.08,64.599609375,20.44,,193.5483870967741,773.0,0.31,True,134.0,1.4443909484833888,
440,poppin_party,Future Place,232.72,117.45383522727272,17.7,,181.81818181818275,710.0,0.33,False,183.0,0.9935419771485396,
441,poppin_party,大好き！,247.17,161.4990234375,19.54,,166.66666666666035,683.0,0.36,False,165.0,1.0101010101009718,
442,poppin_party,Five Letters,248.76,86.1328125,18.73,,127.6595744680854,531.0,0.47,False,128.0,0.9973404255319172,
443,poppin_party,最強☆ソング,255.0,95.703125,20.0,,181.8181818181749,767.0,0.33,False,180.0,1.0101010101009718,
444,poppin_party,RiNG A BELL,260.89,123.046875,20.17,,181.81818181818275,792.0,0.33,False,182.0,0.9990009990010041,
445,poppin_party,Drive Your Heart,268.86,143.5546875,21.22,,153.84615384615924,868.0,0.39,True,150.0,1.0256410256410615,
446,poppin_party,とっておきAnswer,196.52,123.046875,15.2,,193.5483870967728,629.0,0.31,False,192.0,1.0080645161290251,
447,poppin_party,START!! True dreams,242.6,86.1328125,18.31,,176.47058823529605,721.0,0.34,False,178.0,0.9914077990746969,
448,poppin_party,どきどきデエト,217.03,184.5703125,16.48,,187.49999999999983,673.0,0.32,False,186.0,1.0080645161290314,
449,poppin_party,チョコレイトの低音レシピ,270.78,95.703125,20.85,,187.500000000004,635.0,0.32,True,96.0,1.9531250000000417,double(2x)
450,poppin_party,Chu Chueen!,229.54,123.046875,17.79,,206.89655172413853,690.0,0.29,False,210.0,0.9852216748768502,
451,poppin_party,どきどきSING OUT!,247.88,123.046875,19.66,,193.5483870967728,802.0,0.31,False,194.0,0.9976720984369732,
452,poppin_party,Freedom,264.39,151.99908088235293,20.32,,162.16216216216017,708.0,0.37,False,160.0,1.0135135135135012,
453,poppin_party,Game Changer,195.46,135.99917763157896,14.58,,199.9999999999972,646.0,0.3,False,198.0,1.010101010100996,
454,poppin_party,花園電気ギター！！！,198.86,112.34714673913044,15.12,,187.500000000004,624.0,0.32,False,188.0,0.9973404255319362,
455,poppin_party,す、好きなんかじゃない！,236.68,151.99908088235293,18.07,,166.66666666666694,658.0,0.36,False,166.0,1.0040160642570297,
456,poppin_party,遠い音楽 ～ハートビート～,242.85,112.34714673913044,19.35,,166.66666666666694,683.0,0.36,False,168.0,0.9920634920634936,
457,poppin_party,ほな！,226.99,112.34714673913044,18.19,,187.49999999999983,704.0,0.32,False,186.0,1.0080645161290314,
458,poppin_party,世界中の青空をあつめて,230.1,135.99917763157896,18.23,,193.5483870967728,745.0,0.31,False,194.0,0.9976720984369732,
459,poppin_party,勇気Limit！,222.21,215.33203125,17.41,,222.2222222222138,585.0,0.27,True,224.0,0.9920634920634545,
460,poppin_party,開けたらDream!,308.58,135.99917763157896,23.9,,139.534883720928,720.0,0.43,False,140.0,0.9966777408637715,
461,poppin_party,絆色のアンサンブル,311.95,172.265625,23.24,,187.500000000004,985.0,0.32,False,189.0,0.9920634920635133,
462,poppin_party,NO GIRL NO CRY (Poppin'Party Ver.),312.52,117.45383522727272,24.76,,187.500000000004,991.0,0.32,False,190.0,0.986842105263179,
463,poppin_party,ちゅ、多様性。 (Cover),187.67,151.99908088235293,14.29,,153.8461538461536,478.0,0.39,False,153.0,1.0055304172951216,
464,poppin_party,フィクション (Cover),231.54,151.99908088235293,17.6,,122.448979591838,476.0,0.49,False,246.0,0.4977600796416179,half(0.5x)
465,poppin_party,幾億光年 (Cover),274.79,123.046875,22.44,,96.7741935483864,443.0,0.62,False,95.5,1.0133423408208,
466,poppin_party,心絵 (Cover),256.66,184.5703125,20.01,,95.23809523809538,407.0,0.63,False,190.0,0.501253132832081,half(0.5x)
467,poppin_party,じょいふる (Cover),194.29,151.99908088235293,14.96,,157.89473684210716,517.0,0.38,False,159.0,0.9930486593843217,
468,poppin_party,MATSURI BAYASHI (Cover),230.67,99.38401442307692,17.79,,153.8461538461536,590.0,0.39,False,153.0,1.0055304172951216,
469,poppin_party,私は最強 (Cover),257.93,135.99917763157896,19.99,,193.5483870967728,827.0,0.31,False,192.0,1.0080645161290251,
470,poppin_party,トウキョウ・シャンディ・ランデヴ (Cover),186.72,135.99917763157896,14.88,,136.36363636363706,435.0,0.44,False,137.0,0.9953550099535552,
471,poppin_party,夜行性ハイズ (Cover),225.99,129.19921875,18.24,,133.33333333332828,503.0,0.45,False,132.0,1.0101010101009718,
472,poppin_party,メランコリック (Cover),220.52,135.99917763157896,17.3,,139.53488372093034,515.0,0.43,False,140.0,0.9966777408637881,
473,poppin_party,怪獣の花唄 (Cover),222.73,99.38401442307692,17.27,,149.99999999999787,557.0,0.4,False,150.0,0.9999999999999858,
474,poppin_party,光るなら (Cover),253.49,151.99908088235293,19.94,,162.16216216216017,682.0,0.37,False,160.0,1.0135135135135012,
475,poppin_party,ミュージック・アワー (Cover),280.36,258.3984375,21.42,,136.36363636362827,630.0,0.44,False,135.0,1.0101010101009502,
476,poppin_party,only my railgun (Cover),252.86,135.99917763157896,19.09,,142.85714285714226,602.0,0.42,False,143.0,0.9990009990009948,
477,poppin_party,ロミオとシンデレラ (Cover),280.13,151.99908088235293,21.89,,171.4285714285707,795.0,0.35,False,170.0,1.0084033613445336,
478,poppin_party,Daydream café (Cover),228.67,143.5546875,18.37,,149.99999999999787,573.0,0.4,False,150.0,0.9999999999999858,
479,poppin_party,君じゃなきゃダメみたい (Cover),239.73,103.359375,18.17,,130.43478260869554,523.0,0.46,False,131.0,0.9956853634251568,
480,poppin_party,＊〜アスタリスク〜 (Cover),252.22,123.046875,18.89,,127.6595744680854,538.0,0.47,False,128.0,0.9973404255319172,
481,poppin_party,DAYS of DASH (Cover),253.36,161.4990234375,19.55,,162.16216216216017,678.0,0.37,False,160.0,1.0135135135135012,
