idx,band,song,duration_sec,lufs_integrated,lra,st_median,st_p10,st_p90,st_std,mastering_flag,extract_sec,error
78,ave_mujica,天球のMúsica,280.33,-8.666050702639591,5.779750823974609,-8.396254539489746,-13.408699035644531,-7.628948211669922,5.312971115112305,0,1.38,
82,ave_mujica,神さま、バカ,223.98,-8.69257441635681,7.110873699188232,-8.390848159790039,-14.203203201293945,-7.092329502105713,2.7621419429779053,0,1.1,
81,ave_mujica,Choir ‘S’ Choir,288.14,-8.872043648789122,7.613003730773926,-8.812175750732422,-15.13231372833252,-7.519309997558594,5.675406455993652,0,1.49,
80,ave_mujica,ふたつの月 ~Deep Into The Forest~,304.92,-9.231712565294877,6.108948707580566,-9.501917839050293,-13.75015640258789,-7.641207695007324,6.316075325012207,0,1.59,
83,ave_mujica,Mas?uerade Rhapsody Re?uest,249.79,-9.000896514866726,4.904573917388916,-8.607278823852539,-12.721786499023438,-7.8172125816345215,6.169887542724609,0,1.26,
84,ave_mujica,Ave Mujica,277.99,-18.68404468940468,4.491092681884766,-18.99513053894043,-21.35317039489746,-16.862077713012695,4.85053014755249,0,1.43,
86,ave_mujica,Symbol II : Air,212.81,-7.766906553460189,2.5899782180786133,-7.704740524291992,-9.302618026733398,-6.712639808654785,1.1239166259765625,0,1.13,
87,ave_mujica,Symbol III : ▽,256.93,-12.46701333718072,6.8833160400390625,-12.320196151733398,-17.649927139282227,-10.766611099243164,3.3602023124694824,0,1.38,
85,ave_mujica,Symbol I : △,312.18,-7.813208068525772,2.717318534851074,-7.563204765319824,-9.593161582946777,-6.875843048095703,3.021665573120117,0,1.62,
88,ave_mujica,Symbol IV : Earth,239.14,-8.486549721575615,3.3423404693603516,-8.46379280090332,-10.523274421691895,-7.180933952331543,4.6270246505737305,0,1.26,
91,ave_mujica,in your blue eyes,222.77,-9.223369874849814,16.499769687652588,-10.181941986083984,-23.65485382080078,-7.155084133148193,8.977519035339355,0,1.14,
90,ave_mujica,The Whole Blue World,257.3,-9.953489622407396,4.0221710205078125,-10.361372947692871,-12.300397872924805,-8.278226852416992,6.1703691482543945,0,1.38,
89,ave_mujica,Ether,285.69,-7.77098092481323,7.5520124435424805,-7.828178882598877,-14.089821815490723,-6.537809371948242,6.532409191131592,0,1.52,
95,ave_mujica,Sophie,197.01,-11.514205140719817,4.2645416259765625,-11.627464294433594,-14.136165618896484,-9.871623992919922,3.0903282165527344,0,1.01,
92,ave_mujica,素晴らしき世界 でも どこにもない場所,269.5,-10.04060837037725,4.408465385437012,-9.954058647155762,-12.933135032653809,-8.524669647216797,3.32671856880188,0,1.41,
93,ave_mujica,Angles,275.08,-11.145775402945453,9.959223747253418,-11.938335418701172,-18.563982009887695,-8.604758262634277,6.371791362762451,0,1.41,
96,ave_mujica,‘S/’ The Way,227.45,-7.762845058482683,2.141876697540283,-7.737611770629883,-9.061994552612305,-6.9201178550720215,1.7710394859313965,0,1.15,
94,ave_mujica,DIVINE,257.63,-8.30074836114903,2.996811866760254,-8.387195587158203,-10.101468086242676,-7.104656219482422,1.1231507062911987,0,1.33,
98,ave_mujica,堕天 (Cover),183.79,-9.307645971025316,2.7830066680908203,-9.1605806350708,-11.234896659851074,-8.451889991760254,5.820954322814941,0,0.98,
97,ave_mujica,碧い瞳の中に,223.96,-11.089828000742047,15.152460098266602,-11.872515678405762,-24.256404876708984,-9.103944778442383,8.575268745422363,0,1.17,
103,various_artists,"Be shine, shining!",96.33,-11.600929206942022,4.7292375564575195,-11.43264389038086,-15.218023300170898,-10.488785743713379,5.773405075073242,0,0.54,
99,ave_mujica,KINGS (Cover),317.63,-8.898797611402165,3.0127720832824707,-8.671940803527832,-10.806323051452637,-7.793550968170166,1.4647094011306763,0,1.6,
102,various_artists,Glee! Glee! Glee!,211.83,-11.37451842642044,4.078926086425781,-11.192527770996094,-14.40788459777832,-10.328958511352539,3.8373849391937256,0,1.14,
100,ave_mujica,暗黒天国 (Cover),265.32,-9.762705548722456,3.5814437866210938,-9.42956829071045,-12.174962997436523,-8.59351921081543,3.1101491451263428,0,1.39,
104,various_artists,"Here, the world",263.24,-9.600561276661105,3.709371566772461,-9.459714889526367,-12.173514366149902,-8.464142799377441,1.9926804304122925,0,1.38,
108,hello_happy_world,スマイルブーケで た〜まや〜！,271.97,-11.735987069226116,2.6875219345092773,-11.67621898651123,-13.382030487060547,-10.69450855255127,2.24037766456604,0,1.45,
110,hello_happy_world,YAPPY! SCHOOL CARNIVAL☆彡,235.2,-11.972288966314167,2.1809329986572266,-12.21712875366211,-13.089150428771973,-10.908217430114746,3.326324939727783,0,1.21,
109,hello_happy_world,えがお･シング･あ･ソング,249.2,-11.100688323796518,4.045218467712402,-11.079339981079102,-13.694069862365723,-9.64885139465332,3.5712742805480957,0,1.3,
105,various_artists,CiRCLE THANKS MUSiC♪,313.7,-11.452374995669716,3.095036506652832,-11.343305587768555,-13.34680461883545,-10.251768112182617,4.242328643798828,0,1.61,
111,hello_happy_world,にこ×にこ=ハイパースマイルパワー！,233.3,-10.676509104735082,2.246150016784668,-10.511664390563965,-12.17314624786377,-9.926996231079102,2.803213119506836,0,1.21,
112,hello_happy_world,ないすみちゅっ！,257.2,-11.856520567833405,2.4346160888671875,-11.829595565795898,-13.325106620788574,-10.890490531921387,4.294839859008789,0,1.3,
113,hello_happy_world,ゴーカ！ごーかい！？ファントムシーフ！,219.84,-10.686717504306767,2.657562255859375,-10.720075607299805,-12.225424766540527,-9.567862510681152,2.636350154876709,0,1.11,
114,hello_happy_world,うぃーきゃん☆フレフレっ！,239.64,-11.684815319656753,2.5329790115356445,-11.756336212158203,-12.843836784362793,-10.310857772827148,2.119954824447632,0,1.16,
118,hello_happy_world,せかいのっびのびトレジャー！,212.7,-10.317159792507322,2.8613052368164062,-10.406610488891602,-11.946115493774414,-9.084810256958008,3.6026341915130615,0,1.07,
115,hello_happy_world,えがおのオーケストラっ！,230.2,-12.975827892468102,5.681584358215332,-13.48847484588623,-16.506412506103516,-10.824828147888184,3.9989230632781982,0,1.17,
116,hello_happy_world,にこにこねくと！,250.64,-12.868810073882845,3.0499067306518555,-12.711088180541992,-14.764634132385254,-11.714727401733398,5.192893981933594,0,1.24,
117,hello_happy_world,ふぁいぶスマイル◯オールインっ！,246.3,-10.776420679803627,4.198756217956543,-10.596324920654297,-13.619768142700195,-9.421011924743652,4.598998546600342,0,1.24,
119,hello_happy_world,きらっ☆と キミフェス！,231.07,-11.958181530412167,3.3999414443969727,-12.193840026855469,-14.333364486694336,-10.933423042297363,4.185818195343018,0,1.15,
120,hello_happy_world,うちゃパ！で ぱっぴかポーんっ！,217.77,-10.484551827330316,2.9186134338378906,-10.402170181274414,-12.39405345916748,-9.47544002532959,4.778605937957764,0,1.12,
121,hello_happy_world,はれやか すこやか ぴかりんりん♪,256.37,-10.633299766758963,3.120288848876953,-10.579526901245117,-12.655488967895508,-9.535200119018555,1.4140735864639282,0,1.29,
123,hello_happy_world,Happy! Happier! Happiest!,242.9,-10.544637397844252,3.2431488037109375,-10.536237716674805,-12.629607200622559,-9.386458396911621,4.044670581817627,0,1.26,
124,hello_happy_world,現るっ！大怪盗ハロハッピー！,224.1,-10.341046974773597,2.5330286026000977,-10.301328659057617,-11.94286060333252,-9.409832000732422,4.6350579261779785,0,1.2,
122,hello_happy_world,ふわふわ☆ゆめいろサンドイッチ,292.0,-12.337480757071525,2.0442867279052734,-12.409008026123047,-13.400020599365234,-11.355733871459961,3.421358585357666,0,1.47,
125,hello_happy_world,わちゃ・もちゃ・ぺったん行進曲,233.2,-10.689923850859639,3.1432485580444336,-11.025127410888672,-12.424328804016113,-9.28108024597168,3.8506927490234375,0,1.25,
126,hello_happy_world,おもいでイルミネーション,252.7,-10.347848483145437,1.9765644073486328,-10.32284164428711,-11.510899543762207,-9.534335136413574,5.070178985595703,0,1.34,
128,hello_happy_world,ハピネスっ！ハピィーマジカルっ♪,210.6,-9.887646384600659,2.9396867752075195,-9.728992462158203,-11.706218719482422,-8.766531944274902,5.620991230010986,0,1.06,
127,hello_happy_world,おもいやりハーモニー,231.5,-11.550184942157395,4.995428085327148,-11.38350772857666,-14.985236167907715,-9.989808082580566,5.531323432922363,0,1.27,
129,hello_happy_world,えがお、あーゆーれでぃ???,226.3,-10.76282645482609,3.9900903701782227,-10.721445083618164,-13.478299140930176,-9.488208770751953,4.613725662231445,0,1.21,
132,hello_happy_world,ハッピー☆マテリアル,225.03,-10.913903718047264,2.584965705871582,-10.919943809509277,-12.401504516601562,-9.81653881072998,2.432492733001709,0,1.22,
133,hello_happy_world,太陽曰く燃えよカオス,239.2,-11.24654563854585,2.301325798034668,-11.379152297973633,-12.580989837646484,-10.279664039611816,3.6895580291748047,0,1.26,
135,hello_happy_world,コレカラ,214.93,-11.349575890483791,2.606901168823242,-11.325226783752441,-12.983968734741211,-10.377067565917969,1.2414140701293945,0,1.09,
130,hello_happy_world,ハッピーサマーウェディング,284.67,-10.318369895232324,2.560610771179199,-10.361242294311523,-11.874127388000488,-9.313516616821289,2.5735881328582764,0,1.58,
134,hello_happy_world,エクストラ・マジック・アワー,255.3,-11.34962854952005,2.4733400344848633,-11.198674201965332,-12.929566383361816,-10.456226348876953,2.5745363235473633,0,1.41,
131,hello_happy_world,ひまわりの約束,307.3,-11.829096133340865,8.408624649047852,-11.351546287536621,-18.859281539916992,-10.45065689086914,5.032730579376221,0,1.66,
136,hello_happy_world,全力少年,241.8,-12.268032106228478,2.938216209411621,-12.12255859375,-14.071148872375488,-11.132932662963867,2.336052894592285,0,1.25,
137,hello_happy_world,オレンジ,278.4,-12.337283878333158,5.445706367492676,-12.225139617919922,-16.374408721923828,-10.928702354431152,4.742941856384277,0,1.42,
139,hello_happy_world,ン・パカマーチ,156.0,-10.918524019898216,4.069149971008301,-10.80714225769043,-13.815960884094238,-9.746810913085938,5.733060359954834,0,0.88,
138,hello_happy_world,Happy Girl,238.13,-11.933541440765085,2.7773876190185547,-11.667988777160645,-13.727680206298828,-10.950292587280273,4.029718399047852,0,1.24,
141,hello_happy_world,ボクらの夏's☆ショーたいむっ！！,206.8,-10.981520535531304,3.179536819458008,-11.184473991394043,-12.855223655700684,-9.675686836242676,3.702664613723755,0,1.09,
140,hello_happy_world,サンバロハッピ〜！,216.5,-11.44924410663585,2.8935585021972656,-11.567747116088867,-13.140729904174805,-10.247171401977539,4.309270858764648,0,1.15,
143,hello_happy_world,キミを れっつ・はぶ・ふぁん♪,235.0,-10.203006274512239,2.438282012939453,-10.129382133483887,-11.620073318481445,-9.181791305541992,2.0464723110198975,0,1.26,
142,hello_happy_world,むすんでわらって,241.97,-11.943199847125479,4.757108688354492,-11.731916427612305,-15.502967834472656,-10.745859146118164,4.984442710876465,0,1.28,
144,hello_happy_world,らいふ・いず・みゅーじかるっ♪♪♪,237.7,-11.315595812219135,3.1788854598999023,-11.15504264831543,-13.379133224487305,-10.200247764587402,5.3682942390441895,0,1.18,
146,hello_happy_world,やっほー！いっぽ！わんだふぉー！,212.33,-10.160987353119953,1.9128303527832031,-10.15481185913086,-11.257610321044922,-9.344779968261719,3.5895378589630127,0,1.01,
145,hello_happy_world,れっつ・スマイル・すとり〜みんぐっ♪,227.63,-9.83617927001358,5.511170387268066,-9.678548812866211,-14.195627212524414,-8.684456825256348,2.2117316722869873,0,1.09,
147,hello_happy_world,とーくとぅみー・とーくとぅゆー,208.57,-9.26036450889673,1.8681764602661133,-9.256854057312012,-10.315313339233398,-8.447136878967285,1.5400290489196777,0,0.96,
152,hello_happy_world,上海ハニー (Cover),178.23,-12.05101000964998,2.7882137298583984,-12.012238502502441,-13.698962211608887,-10.910748481750488,4.615764141082764,0,0.85,
148,hello_happy_world,ハイタッチ／＼びりーばーず☆,254.37,-10.165902020543905,3.3553504943847656,-9.981813430786133,-12.50196647644043,-9.146615982055664,4.455851078033447,0,1.15,
149,hello_happy_world,Listen to Smile!,244.17,-10.066798878140778,3.1512861251831055,-10.185822486877441,-12.095369338989258,-8.944083213806152,4.3635573387146,0,1.1,
150,hello_happy_world,スマイリーキャロル,247.07,-10.187615383396011,3.708089828491211,-10.00057601928711,-12.760663032531738,-9.052573204040527,3.9826159477233887,0,1.23,
153,hello_happy_world,シル・ヴ・プレジデント (Cover),193.5,-11.701883068097354,2.9442243576049805,-11.715010643005371,-13.433073043823242,-10.488848686218262,1.3418711423873901,0,0.95,
155,hello_happy_world,はいよろこんで (Cover),160.23,-11.872978393640642,2.328843116760254,-11.74415111541748,-13.338000297546387,-11.009157180786133,1.6372960805892944,0,0.79,
151,hello_happy_world,えがお、み〜っけた！,270.2,-12.325010503759614,4.671746253967285,-12.169288635253906,-15.698891639709473,-11.027145385742188,3.632750988006592,0,1.36,
154,hello_happy_world,ヒャダインのじょーじょーゆーじょー (Cover),251.1,-11.14834512793041,2.536283493041992,-11.128931045532227,-12.597627639770508,-10.061344146728516,4.257349491119385,0,1.25,
157,hello_happy_world,強風オールバック (Cover),135.1,-11.794797448264362,1.995138168334961,-11.840962409973145,-13.05511474609375,-11.059976577758789,1.378621220588684,0,0.75,
156,hello_happy_world,シカ色デイズ (Cover),202.17,-10.821796055536716,3.7760467529296875,-10.82927417755127,-13.08332633972168,-9.307279586791992,2.091859817504883,0,1.08,
158,hello_happy_world,最高到達点 (Cover),226.67,-11.517461940421024,4.562474250793457,-11.638932228088379,-14.549481391906738,-9.987007141113281,4.4599103927612305,0,1.18,
159,hello_happy_world,許婚っきゅん (Cover),177.47,-11.82964400415266,2.0507078170776367,-11.940960884094238,-12.95691967010498,-10.906211853027344,5.968377590179443,0,0.87,
161,hello_happy_world,ドレミファロンド (Cover),200.63,-12.469751936595182,2.267436981201172,-12.57605266571045,-13.604124069213867,-11.336687088012695,4.253281116485596,0,1.05,
162,hello_happy_world,きゅうくらりん (Cover),214.83,-10.283432411913502,3.555692672729492,-9.916000366210938,-12.761436462402344,-9.205743789672852,1.3728647232055664,0,1.11,
164,hello_happy_world,エイリアンエイリアン (Cover),183.13,-12.758852030216278,3.443338394165039,-12.881019592285156,-14.890413284301758,-11.447074890136719,5.322456359863281,0,0.93,
160,hello_happy_world,新宝島 (Cover),251.2,-10.080196406770414,4.294221878051758,-9.929272651672363,-12.854330062866211,-8.560108184814453,3.325868844985962,0,1.35,
165,hello_happy_world,いーあるふぁんくらぶ (Cover),239.67,-11.778792303082405,4.9710798263549805,-12.01815128326416,-14.995805740356445,-10.024725914001465,4.354196071624756,0,1.19,
167,hello_happy_world,恋愛裁判 (Cover),223.13,-11.792394096152192,2.8405885696411133,-11.846965789794922,-13.485848426818848,-10.645259857177734,3.734590530395508,0,1.18,
166,hello_happy_world,回レ！雪月花 (Cover),234.83,-12.095257012634203,3.813692092895508,-12.311884880065918,-14.510215759277344,-10.696523666381836,4.1870598793029785,0,1.21,
163,hello_happy_world,ロメオ (Cover),320.2,-11.145115502157276,5.274652481079102,-11.805055618286133,-14.76024341583252,-9.485590934753418,6.453822135925293,0,1.72,
171,hello_happy_world,ようこそジャパリパークへ (Cover),206.23,-10.043406956568754,2.865279197692871,-9.936624526977539,-11.9750394821167,-9.109760284423828,6.147014141082764,0,1.09,
169,hello_happy_world,GO! GO! MANIAC (Cover),249.1,-10.364241387081465,2.2769832611083984,-10.111305236816406,-11.917811393737793,-9.640828132629395,3.6635329723358154,0,1.29,
168,hello_happy_world,TOMORROW (Cover),274.9,-11.522934275135762,2.0533409118652344,-11.315961837768555,-12.786653518676758,-10.733312606811523,2.7863614559173584,0,1.4,
170,hello_happy_world,Dragon Night (Cover),228.73,-14.209117495036054,6.02919864654541,-14.09173583984375,-18.67539405822754,-12.646195411682129,5.303607940673828,1,1.2,
174,hello_happy_world,ダーリンダンス (Cover),207.63,-11.176696119125122,1.7741889953613281,-11.149106979370117,-12.266069412231445,-10.491880416870117,4.37412691116333,0,1.06,
172,hello_happy_world,ウィーアー！ (Cover),241.13,-11.097109322136477,2.313199043273926,-10.877236366271973,-12.540782928466797,-10.227583885192871,1.2895787954330444,0,1.24,
173,hello_happy_world,おジャ魔女カーニバル!! (Cover),217.37,-11.995012689003646,2.4688453674316406,-11.954734802246094,-13.380940437316895,-10.912095069885254,3.3839056491851807,0,1.15,
175,hello_happy_world,ノーポイッ！ (Cover),242.97,-10.450688557601422,2.2493953704833984,-10.434259414672852,-11.717904090881348,-9.46850872039795,1.257574439048767,0,1.22,
181,morfonica,メランコリックララバイ,216.07,-10.565529799576991,3.0133466720581055,-10.554490089416504,-12.528722763061523,-9.515376091003418,5.238626956939697,0,1.13,
177,hello_happy_world,シルエット (Cover),241.03,-10.324967464288237,2.347810745239258,-10.230170249938965,-11.724209785461426,-9.376399040222168,5.069308757781982,0,1.22,
182,morfonica,flame of hope,252.94,-10.341588387021062,3.0606327056884766,-10.126812934875488,-12.303340911865234,-9.242708206176758,4.341829299926758,0,1.42,
176,hello_happy_world,SHINY DAYS (Cover),262.6,-11.89361608251897,2.9401817321777344,-11.87977409362793,-13.79581069946289,-10.855628967285156,3.8559868335723877,0,1.48,
184,morfonica,カラフルリバティー,218.83,-10.970021652191903,3.3343944549560547,-11.208829879760742,-12.936426162719727,-9.602031707763672,2.2231695652008057,0,1.17,
185,morfonica,fly with the night,240.67,-11.599950735849461,4.806859970092773,-12.361221313476562,-14.397043228149414,-9.59018325805664,2.1590416431427,0,1.39,
183,morfonica,ブルームブルーム,276.9,-10.481267623065495,2.615687370300293,-10.411922454833984,-12.109538078308105,-9.493850708007812,1.7362533807754517,0,1.5,
186,morfonica,金色へのプレリュード,271.23,-10.818927039997948,3.6684017181396484,-10.684136390686035,-13.334198951721191,-9.665797233581543,4.754610061645508,0,1.53,
188,morfonica,ハーモニー・デイ,219.17,-11.992195668195231,4.007015228271484,-11.825651168823242,-14.821778297424316,-10.814763069152832,2.424281597137451,0,1.27,
187,morfonica,The Circle Of Butterflies,258.77,-11.036353470001101,3.7368106842041016,-11.130742073059082,-13.50220775604248,-9.765397071838379,5.0301384925842285,0,1.54,
189,morfonica,Sweet Cheers!,224.33,-11.552469700447743,2.8597307205200195,-11.40426254272461,-13.385653495788574,-10.525922775268555,1.8861963748931885,0,1.38,
190,morfonica,"寄る辺のSunny, Sunny",215.97,-11.041676140758652,2.780817985534668,-11.093178749084473,-12.686812400817871,-9.905994415283203,1.7941765785217285,0,1.35,
191,morfonica,誓いのWingbeat,255.0,-10.423983707062508,3.827543258666992,-10.642337799072266,-12.631057739257812,-8.80351448059082,3.773951768875122,0,1.59,
192,morfonica,Ever Sky Blue,241.13,-11.506011457292823,6.750555992126465,-11.2472562789917,-16.691455841064453,-9.940899848937988,3.9174513816833496,0,1.44,
193,morfonica,Polyphonyscape,251.43,-10.360640215351427,7.448657989501953,-10.296128273010254,-16.39764404296875,-8.948986053466797,6.4664306640625,0,1.58,
194,morfonica,Wreath of Brave,263.23,-10.70489942259541,4.594438552856445,-10.606219291687012,-13.797769546508789,-9.203330993652344,4.223927021026611,0,1.56,
195,morfonica,Merry Merry Thanks!!,257.73,-10.754438030387362,4.914472579956055,-10.666902542114258,-14.614230155944824,-9.69975757598877,5.219670295715332,0,1.46,
198,morfonica,Steer to Utopia,216.27,-9.041855506417052,2.9429845809936523,-9.017258644104004,-10.79840087890625,-7.855416297912598,5.258843898773193,0,1.33,
197,morfonica,両翼のBrilliance,239.8,-9.957184543054872,2.7838029861450195,-9.81230354309082,-11.776838302612305,-8.993035316467285,1.3377047777175903,0,1.42,
200,morfonica,ティリカモニカリラ,204.07,-10.35718713117386,4.678338050842285,-10.537361145019531,-13.683876991271973,-9.005538940429688,6.618842124938965,0,1.25,
196,morfonica,Sonorous,313.27,-12.549165454365012,4.218987464904785,-12.831587791442871,-15.008392333984375,-10.78940486907959,2.434720277786255,0,2.1,
201,morfonica,Secret Dawn,238.44,-11.703442763475817,5.6986494064331055,-11.321949005126953,-15.993949890136719,-10.295300483703613,3.0708937644958496,0,1.32,
202,morfonica,Angel's Ladder,253.4,-10.041820609758238,2.5645694732666016,-10.056702613830566,-11.46523666381836,-8.900667190551758,1.0571746826171875,0,1.3,
204,morfonica,Tempest,252.2,-10.820577857633326,3.8552675247192383,-10.880463600158691,-13.41315746307373,-9.557889938354492,5.124987602233887,0,1.29,
199,morfonica,Fateful...,286.83,-11.277311324046115,4.368697166442871,-11.195448875427246,-14.06338882446289,-9.69469165802002,2.884617805480957,0,2.07,
205,morfonica,フレージング ミラージュ,263.63,-10.122715441975902,5.917736053466797,-9.881805419921875,-15.138179779052734,-9.220443725585938,5.600011348724365,0,1.33,
206,morfonica,MUGEN Reverberate!,230.33,-12.251281152987184,4.897787094116211,-12.036520004272461,-15.786368370056152,-10.888581275939941,1.9459675550460815,0,1.07,
208,morfonica,esora no clover,193.87,-11.679128258463654,7.267658233642578,-11.629171371459961,-17.169496536254883,-9.901838302612305,3.8236846923828125,0,0.91,
207,morfonica,わたしまちがいさがし,273.01,-13.105803181417679,2.0464296340942383,-13.02475357055664,-14.320703506469727,-12.274273872375488,4.5063300132751465,0,1.32,
203,morfonica,One step at a time,263.74,-10.269170017758757,5.371002197265625,-10.484395980834961,-13.841036796569824,-8.4700345993042,3.117591619491577,0,2.39,
212,morfonica,ビューティ・フォー,189.33,-9.838441045715946,3.036576271057129,-9.711750030517578,-11.80183219909668,-8.76525592803955,2.3188869953155518,0,0.92,
209,morfonica,きょうもMerry go rounD,238.04,-9.573012927417482,3.721503257751465,-9.314335823059082,-12.263251304626465,-8.541748046875,6.303859233856201,0,1.31,
210,morfonica,Feathered Dreams,226.37,-8.9274137690462,3.1641292572021484,-8.697778701782227,-10.907032012939453,-7.742902755737305,4.10162878036499,0,1.12,
213,morfonica,胡蝶翔る星月夜,204.67,-11.161005361557827,2.392542839050293,-11.146327018737793,-12.612557411193848,-10.220014572143555,4.997445106506348,0,1.04,
211,morfonica,Portray Empathy,253.3,-9.124650606320412,4.0886125564575195,-9.119640350341797,-11.79847240447998,-7.709859848022461,1.7760376930236816,0,1.62,
214,morfonica,Color of Us,233.73,-10.500771220092489,4.56032657623291,-10.238826751708984,-13.742521286010742,-9.182194709777832,4.976472854614258,0,1.21,
215,morfonica,Resonant Strings,240.38,-10.209085913262538,1.4333276748657227,-10.182638168334961,-11.028355598449707,-9.595027923583984,4.184271335601807,0,1.19,
219,morfonica,QUEEN (Cover),145.77,-9.912512639353006,2.8108530044555664,-10.042069435119629,-11.555484771728516,-8.74463176727295,3.6938514709472656,0,0.84,
216,morfonica,Shining Leaves,217.97,-9.800930802613152,2.435640335083008,-9.675614356994629,-11.386083602905273,-8.950443267822266,4.066087245941162,0,1.1,
217,morfonica,音がえしのセレナーデ,301.77,-10.16894622333947,6.496406555175781,-9.885886192321777,-15.211135864257812,-8.714729309082031,4.667909622192383,0,1.6,
220,morfonica,again (Cover),250.8,-10.117478883757729,7.121525764465332,-9.760913848876953,-15.603113174438477,-8.481587409973145,3.1163790225982666,0,1.26,
218,morfonica,蒼穹へのトレイル,219.17,-9.857771004453122,3.5499515533447266,-9.823565483093262,-12.259374618530273,-8.709423065185547,5.374300003051758,0,1.74,
223,morfonica,祝福 (Cover),194.27,-11.328021251392668,4.184300422668457,-11.187202453613281,-14.197993278503418,-10.013692855834961,1.5993287563323975,0,0.99,
222,morfonica,メロウ (Cover),249.2,-10.949250068430551,5.86586856842041,-11.08926773071289,-15.121073722839355,-9.255205154418945,3.0499048233032227,0,1.19,
224,morfonica,Overdose (Cover),194.03,-11.459878356248613,3.5179061889648438,-11.122336387634277,-13.90877628326416,-10.390870094299316,4.91948938369751,0,0.95,
221,morfonica,輪舞-revolution (Cover),273.5,-10.142081878491492,3.162339210510254,-10.182004928588867,-12.1067533493042,-8.944414138793945,3.963683605194092,0,1.38,
225,morfonica,かくれんぼ (Cover),298.7,-9.442781726318572,4.019084930419922,-9.206677436828613,-12.33307933807373,-8.313994407653809,5.776638031005859,0,1.79,
227,morfonica,ALIVE (Cover),216.03,-9.776442469954578,3.4087705612182617,-9.487728118896484,-12.133837699890137,-8.725067138671875,2.479982852935791,0,1.15,
226,morfonica,chAngE (Cover),249.57,-11.747979174877743,3.542037010192871,-11.766027450561523,-13.89759349822998,-10.35555648803711,4.957019329071045,0,1.44,
232,morfonica,COLORFUL BOX (Cover),238.4,-11.122579734410271,2.4629125595092773,-11.030299186706543,-12.616952896118164,-10.154040336608887,3.470266103744507,0,1.16,
231,morfonica,メリッサ (Cover),256.83,-11.357220123382033,2.919806480407715,-11.556221008300781,-13.056231498718262,-10.136425018310547,4.508098602294922,0,1.3,
230,morfonica,Nevereverland (Cover),287.4,-11.75998022892601,9.80057144165039,-11.446870803833008,-20.193206787109375,-10.392635345458984,5.194573879241943,0,1.45,
229,morfonica,青空のラプソディ (Cover),277.37,-10.10164639213699,2.9022464752197266,-10.156072616577148,-11.774991989135742,-8.872745513916016,2.0541837215423584,0,1.64,
228,morfonica,Nameless Story (Cover),243.03,-10.022044875579097,4.1695404052734375,-10.078651428222656,-12.648193359375,-8.478652954101562,4.334441184997559,0,1.97,
233,morfonica,unravel (Cover),237.4,-11.70947630338712,9.050252914428711,-10.87983512878418,-18.97105598449707,-9.92080307006836,5.715999126434326,0,1.16,
235,morfonica,V.I.P (Cover),193.5,-11.10466560209088,1.7354497909545898,-11.136404037475586,-11.959672927856445,-10.224223136901855,4.532532215118408,0,1.03,
236,morfonica,CQCQ (Cover),221.77,-10.880582218888748,3.9684934616088867,-10.898103713989258,-13.353872299194336,-9.38537883758545,4.256825923919678,0,1.16,
239,mugendai_mutype,みゅーたんとミュータント,220.27,-12.091700948734768,3.5136356353759766,-11.739588737487793,-14.411670684814453,-10.898035049438477,4.527232646942139,0,1.1,
240,mugendai_mutype,チューニング,196.02,-11.989062857667655,8.992670059204102,-11.805670738220215,-18.94539451599121,-9.95272445678711,3.438145875930786,0,1.04,
238,mugendai_mutype,どんがらがっしゃん,196.53,-9.394475857335431,2.236560821533203,-9.37590503692627,-10.674824714660645,-8.438263893127441,2.21402907371521,0,1.56,
242,mugendai_mutype,グラディエント,201.02,-13.715107000517742,6.619233131408691,-13.764073371887207,-18.73016357421875,-12.110930442810059,5.274644374847412,1,1.04,
241,mugendai_mutype,Dream Voyage,262.32,-10.222009979354938,2.02127742767334,-10.104300498962402,-11.481464385986328,-9.460186958312988,1.0235588550567627,0,1.33,
234,morfonica,アゲハ蝶 (Cover),280.67,-11.692873957115696,2.7326765060424805,-11.79476547241211,-13.302018165588379,-10.569341659545898,4.240002632141113,0,2.41,
243,mugendai_mutype,LET'Sあちあちトレーニング！,206.5,-11.740891329939839,5.953255653381348,-11.512520790100098,-16.157318115234375,-10.204062461853027,2.4694042205810547,0,1.12,
244,mugendai_mutype,真夜中遊園地,230.0,-11.444248725734518,3.6497802734375,-11.138484001159668,-14.153436660766602,-10.503656387329102,4.514036655426025,0,1.16,
246,mugendai_mutype,TRASH LIFE,213.02,-12.59933325663144,17.33480453491211,-15.025093078613281,-28.145620346069336,-10.810815811157227,7.350372791290283,0,1.18,
245,mugendai_mutype,テレパシー,254.0,-13.966433738013226,7.827018737792969,-14.071819305419922,-19.93687629699707,-12.109857559204102,7.206003189086914,1,1.3,
248,mugendai_mutype,コミュ着火Fire!,185.02,-11.848962331231231,2.642263412475586,-11.855400085449219,-13.380478858947754,-10.738215446472168,1.0611369609832764,0,0.9,
247,mugendai_mutype,新人類は仮想世界の夢を見るか?,234.02,-11.377733075737131,2.9349918365478516,-11.244707107543945,-13.263131141662598,-10.328139305114746,1.169732689857483,0,1.14,
249,mugendai_mutype,Calling,182.22,-10.595887467827364,4.722809791564941,-10.275371551513672,-13.990205764770508,-9.267395973205566,2.078073740005493,0,0.89,
