idx,band,song,duration_sec,cen_mean,cen_p90,roll_mean,roll_p90,bw_mean,bw_p90,flat_mean,flat_p90,contrast_mean,contrast_p90,zcr_mean,zcr_p90,perc_mean,perc_p90,perc_p95,onset_mean,onset_p90,onset_rate,rms_mean,rms_p90,extract_sec,error
110,hello_happy_world,YAPPY! SCHOOL CARNIVAL☆彡,235.2,2714.466518649915,3321.37913037889,5629.200182780109,7149.0234375,2652.0138198289633,3027.103246782247,0.03994196280837059,0.058914341032505035,22.165001015653488,24.716322587592433,0.13902075749629814,0.20263671875,0.2576080858707428,0.6028622388839722,0.7103034853935242,1.2312148809432983,2.6801390647888184,4.226190476190476,0.14589135348796844,0.19701527059078217,8.89,
111,hello_happy_world,にこ×にこ=ハイパースマイルパワー！,233.3,2939.1021565063984,3521.10593632023,5972.749714942494,7288.9892578125,2672.396751210136,3042.675246785938,0.04954630136489868,0.07226604968309402,22.023263217568733,24.629095563944524,0.15011893108392219,0.20849609375,0.28848797082901,0.6051035523414612,0.7120839953422546,1.306117296218872,2.562776803970337,2.357479639948564,0.17116184532642365,0.22025199234485626,8.99,
109,hello_happy_world,えがお･シング･あ･ソング,249.2,2868.9095245630447,3450.1419763949184,5858.708484492919,7299.755859375,2640.975657384436,3015.5005393018046,0.04994521290063858,0.07713484019041061,23.02501285204257,25.92120114356166,0.15545918727580826,0.2138671875,0.24149973690509796,0.5742281675338745,0.68574458360672,1.2698811292648315,2.784350633621216,2.463884430176565,0.15013089776039124,0.20624332129955292,9.69,
108,hello_happy_world,スマイルブーケで た〜まや〜！,271.97,2553.723313941883,3102.636784905233,5490.847300742231,6739.892578125,2613.432673383843,2945.01765292488,0.029008498415350914,0.04479676112532616,23.319117205650215,26.069074008792633,0.11583742089451891,0.17041015625,0.18203653395175934,0.46200820803642273,0.5797775983810425,1.180679202079773,2.4821176528930664,3.27981370265964,0.1579122096300125,0.20183266699314117,10.93,
113,hello_happy_world,ゴーカ！ごーかい！？ファントムシーフ！,219.84,2716.4344732837376,3239.2259951992846,5491.794647100761,6675.29296875,2537.4359790202006,2860.9160241497375,0.04270760342478752,0.05895645171403885,22.41393590716527,24.85274562926396,0.14450438112259717,0.1943359375,0.29234156012535095,0.636297345161438,0.7303732633590698,1.2273437976837158,2.3537204265594482,2.6519811955994337,0.16233932971954346,0.2192257046699524,8.35,
112,hello_happy_world,ないすみちゅっ！,257.2,2821.6607669042232,3397.6997221748106,5667.297234345378,6976.7578125,2584.6368311763763,2903.4482268553907,0.0451284795999527,0.06802315264940262,22.519464973160684,25.22537311372055,0.14539972677056062,0.197265625,0.25598305463790894,0.5420660972595215,0.6471028923988342,1.2773759365081787,2.5719029903411865,3.2931570762052877,0.14683625102043152,0.1948866844177246,10.09,
115,hello_happy_world,えがおのオーケストラっ！,230.2,2501.8089358965694,3163.899209940151,5100.646539241382,6578.3935546875,2475.5362951994643,2864.7102379806115,0.03239329159259796,0.04881322756409645,22.97670829851969,25.99373153970924,0.12424265677009784,0.1923828125,0.2553185522556305,0.6597939729690552,0.7557500004768372,1.2581775188446045,2.689007043838501,3.4144222415291052,0.12464480847120285,0.1870184689760208,8.53,
114,hello_happy_world,うぃーきゃん☆フレフレっ！,239.64,2693.278738474613,3306.2927673925674,5679.754215843305,6912.158203125,2640.207017353468,2970.5294349895576,0.042944181710481644,0.06588590145111084,22.143702509670476,24.901554207184194,0.12753318666129734,0.1826171875,0.23834113776683807,0.54779452085495,0.6442749500274658,1.195364236831665,2.394922971725464,3.4009965242017075,0.1545189619064331,0.2173464596271515,8.86,
118,hello_happy_world,せかいのっびのびトレジャー！,212.7,2571.99562518452,3152.7113816520177,5184.485922618642,6546.09375,2497.5226058591797,2854.587676230991,0.0401933528482914,0.05882199853658676,21.83211516577791,24.245365095164086,0.13170988301290798,0.1962890625,0.34170183539390564,0.6860401630401611,0.7715089917182922,1.362095594406128,2.703192710876465,2.9431123648330986,0.17572328448295593,0.2404264658689499,8.08,
116,hello_happy_world,にこにこねくと！,250.64,2431.5200111418017,2945.3883973822694,4929.511566755837,6169.2626953125,2440.208137326077,2772.5695885890655,0.03700824826955795,0.04410364106297493,23.238333669316383,26.171147252297374,0.12300299573258291,0.17724609375,0.22117865085601807,0.5499914884567261,0.6464226841926575,1.162806510925293,2.298239231109619,3.5030930879418425,0.12999604642391205,0.17976278066635132,9.63,
119,hello_happy_world,きらっ☆と キミフェス！,231.07,2862.6891245500988,3565.0824017670648,6018.386386981731,7579.6875,2685.040132700658,3120.796027819399,0.04869648814201355,0.08490817248821259,22.800660029000404,25.519094792160644,0.14162334675190916,0.212890625,0.34771713614463806,0.8043698072433472,0.8646069765090942,1.3770897388458252,3.3293020725250244,3.830063473744951,0.14034198224544525,0.229532390832901,8.94,
117,hello_happy_world,ふぁいぶスマイル◯オールインっ！,246.3,2584.868905936684,3127.9560987829323,5208.078603615048,6653.759765625,2504.4356836102934,2873.585905301664,0.030774611979722977,0.05144023522734642,23.002022377756674,25.766004651439193,0.1354689562122926,0.1875,0.24375411868095398,0.5839930176734924,0.6921173930168152,1.2473664283752441,2.5013833045959473,1.9204222492894842,0.15987178683280945,0.2203015834093094,9.88,
120,hello_happy_world,うちゃパ！で ぱっぴかポーんっ！,217.77,2679.4954483145043,3196.537445473416,5520.691754851264,6879.8583984375,2569.6440150762,2918.527722246657,0.04241478815674782,0.06483369320631027,22.468589202617014,25.179578978125598,0.14210967903694424,0.1904296875,0.229206845164299,0.5641929507255554,0.6671974062919617,1.2551065683364868,2.7723326683044434,3.9537731516914127,0.16533538699150085,0.2292073667049408,8.33,
121,hello_happy_world,はれやか すこやか ぴかりんりん♪,256.37,2797.0303317065413,3385.2989810919285,5778.576747499377,7105.95703125,2635.4009937715314,2967.790887552932,0.046007126569747925,0.07648033648729324,22.36164096641778,24.936442132149658,0.1473482095852957,0.2041015625,0.26950639486312866,0.5887929797172546,0.6775290966033936,1.2548377513885498,2.5383455753326416,2.738265505135873,0.16282163560390472,0.21919189393520355,9.59,
123,hello_happy_world,Happy! Happier! Happiest!,242.9,2704.5794446022837,3183.710346111028,5349.127808142296,6470.7275390625,2458.2232766386805,2750.454688680763,0.04327142611145973,0.06507576256990433,22.078702701641216,24.73969863900609,0.15086742386901347,0.18994140625,0.3055787980556488,0.6946828961372375,0.7940915822982788,1.2877929210662842,2.6521146297454834,3.7628653766982296,0.15636208653450012,0.2268986850976944,8.74,
124,hello_happy_world,現るっ！大怪盗ハロハッピー！,224.1,2622.608519632243,3209.2562719552093,5424.708470495914,6890.625,2579.5603131779308,2959.202661299564,0.04085696488618851,0.06328471004962921,21.941492117308254,24.597065845561886,0.12594681639815583,0.18017578125,0.3116491436958313,0.6335693001747131,0.7201640605926514,1.3774596452713013,2.944331169128418,4.078536367692994,0.17835500836372375,0.2583893835544586,8.34,
122,hello_happy_world,ふわふわ☆ゆめいろサンドイッチ,292.0,2420.8688419610676,3055.47827639692,5074.9347308209835,6524.560546875,2503.111901502972,2885.948664930218,0.026607787236571312,0.04110807925462723,23.107754824081432,26.354193522507515,0.12264276946167303,0.19189453125,0.23861202597618103,0.6252121925354004,0.7390567660331726,1.3418251276016235,3.1449027061462402,3.297945205479452,0.13701362907886505,0.189290389418602,11.2,
125,hello_happy_world,わちゃ・もちゃ・ぺったん行進曲,233.2,2630.5561854679554,3321.185055522267,5769.860796090949,7644.287109375,2698.3811755072375,3170.2151742661727,0.03638109937310219,0.05704827606678009,22.57380222325292,25.32039248659547,0.12310458008201414,0.18115234375,0.25403404235839844,0.5888152122497559,0.6913744807243347,1.337576985359192,3.155514717102051,3.4433962264150946,0.17325496673583984,0.23867091536521912,8.91,
128,hello_happy_world,ハピネスっ！ハピィーマジカルっ♪,210.6,2820.755357928678,3284.10771194213,5498.955686457759,6610.693359375,2500.781392475609,2800.71688978058,0.04511825367808342,0.0588865652680397,22.929126156727428,25.611600798825265,0.1623077560811742,0.2109375,0.27067768573760986,0.6210511922836304,0.7215493321418762,1.2357313632965088,2.5202107429504395,2.2839506172839505,0.16894690692424774,0.2331904172897339,7.76,
127,hello_happy_world,おもいやりハーモニー,231.5,2550.5559623716676,3126.5955624182116,5161.416997574755,6535.3271484375,2493.6150022851702,2849.1392500918555,0.03277792036533356,0.04869716241955757,23.33327747528934,26.3627531342483,0.1293721006770311,0.17626953125,0.21898356080055237,0.5914667844772339,0.7023247480392456,1.243362307548523,2.659658908843994,3.5075593952483803,0.1446279138326645,0.20888081192970276,8.84,
126,hello_happy_world,おもいでイルミネーション,252.7,2998.6576660977207,3557.4413322326423,6194.435549925916,7536.62109375,2754.105494540372,3072.7332562342476,0.05505898967385292,0.0825684443116188,22.280728116747543,24.832595513543538,0.16125094578413582,0.21621093750000053,0.31068819761276245,0.683741569519043,0.7655668258666992,1.2436842918395996,2.696061849594116,2.781954887218045,0.16702981293201447,0.2359144687652588,10.13,
129,hello_happy_world,えがお、あーゆーれでぃ???,226.3,2814.3793548680637,3402.973852768606,5735.43360988242,7256.689453125,2623.269339647417,2989.108487355778,0.052946168929338455,0.08698055893182755,22.07471745965441,24.949354463692423,0.1458057612578237,0.20068359375,0.2772543728351593,0.6437724232673645,0.7517313361167908,1.2425886392593384,2.526045322418213,3.6058329650905874,0.16237124800682068,0.2241837978363037,8.49,
132,hello_happy_world,ハッピー☆マテリアル,225.03,3002.7351549516547,3642.5503049308327,6000.860693943781,7299.755859375,2650.1091902902417,2987.4644018430567,0.05006517842411995,0.07644808292388916,22.39253323585631,25.025356202258227,0.16123669569619273,0.22705078125,0.2759034037590027,0.6282674670219421,0.7233599424362183,1.3602570295333862,3.0723862648010254,4.279366019848911,0.16036880016326904,0.24438592791557312,8.05,
130,hello_happy_world,ハッピーサマーウェディング,284.67,2756.9482416221535,3393.3622556312184,5440.4419283843545,6772.1923828125,2506.9583988923223,2868.5061491870215,0.03969864919781685,0.06170498579740524,22.518533480219993,25.322121143490936,0.1526731606214315,0.22265625,0.31253963708877563,0.7147818207740784,0.7985152006149292,1.3473526239395142,2.882700204849243,3.414519906323185,0.17086008191108704,0.2509228587150574,10.48,
135,hello_happy_world,コレカラ,214.93,2892.6321393105445,3468.5114797837014,5964.753093309455,7428.955078125,2713.679473836203,3085.17908721185,0.04709751531481743,0.06967230141162872,22.42343261016907,25.477858359758972,0.13430086902141622,0.19580078125,0.30334174633026123,0.6466072797775269,0.7335138320922852,1.2991172075271606,2.6639695167541504,2.456575682382134,0.16163206100463867,0.2413276582956314,7.84,
133,hello_happy_world,太陽曰く燃えよカオス,239.2,2716.821720410892,3473.651495536376,5801.558483126001,7418.1884765625,2681.711701516726,3102.6293468006497,0.042819902300834656,0.07422950118780136,21.921536984734715,24.63222122435579,0.12598950181093477,0.19384765625,0.28576263785362244,0.5929362177848816,0.6784267425537109,1.394243597984314,3.171750783920288,3.758361204013378,0.16397278010845184,0.21866418421268463,8.92,
136,hello_happy_world,全力少年,241.8,2693.7533462769597,3324.617562952616,5615.032908580847,7009.0576171875,2601.850159019491,2967.0334169953717,0.041062284260988235,0.06190036982297897,22.919276034154386,25.739789911925754,0.12452686325199251,0.18701171875,0.25264790654182434,0.6026303172111511,0.6898306608200073,1.2299717664718628,2.6483402252197266,3.205128205128205,0.14454659819602966,0.22603313624858856,9.23,
134,hello_happy_world,エクストラ・マジック・アワー,255.3,2724.1563296897702,3282.626687803167,5686.095415352149,6847.55859375,2626.43433793794,2960.693983270128,0.03978012502193451,0.061545230448246,22.766737869609187,25.898769481969534,0.12858739057526147,0.1845703125,0.19234082102775574,0.49489516019821167,0.6121772527694702,1.2387850284576416,2.5124361515045166,2.5107716412064236,0.15526792407035828,0.20294243097305298,9.9,
131,hello_happy_world,ひまわりの約束,307.3,2241.0376579982617,2873.4007780578986,4577.257751995183,5996.9970703125,2370.9316073396067,2784.6230274110544,0.01961529813706875,0.029721558094024658,24.35909789305918,27.367957866958978,0.10553814607338496,0.158203125,0.1531941443681717,0.4705827534198761,0.5899514555931091,1.1482325792312622,2.110670804977417,2.34624145785877,0.13953463733196259,0.19694356620311737,12.3,
139,hello_happy_world,ン・パカマーチ,156.0,2604.4270289288593,3383.3504724082795,5217.290969987163,6750.6591796875,2410.176135046785,2847.0828366945075,0.046257343143224716,0.06289452314376831,22.619257916231643,25.374042007644938,0.13352112188848786,0.20263671875,0.25355908274650574,0.6200510859489441,0.7263650298118591,1.393084168434143,3.273226737976074,3.91025641025641,0.15282973647117615,0.23139040172100067,5.48,
137,hello_happy_world,オレンジ,278.4,2707.5286770608,3314.7796751867672,5325.301215368276,6729.1259765625,2480.053087431475,2834.8574415857197,0.03828393667936325,0.05492309108376503,23.335725985495102,26.45132176396229,0.14151486101699332,0.197265625,0.26381900906562805,0.6959974765777588,0.8150389194488525,1.337046504020691,3.060898780822754,3.4267241379310347,0.13379518687725067,0.20167973637580872,10.46,
138,hello_happy_world,Happy Girl,238.13,2895.971076395654,3668.9487444553506,6068.176736102647,7676.5869140625,2689.691810385311,3097.022210355709,0.05409381166100502,0.08752381801605225,22.41262238737416,25.035549013655057,0.13925375618540367,0.205078125,0.2359982132911682,0.5648898482322693,0.7017619609832764,1.297380805015564,2.858473300933838,3.346864501679731,0.1450929492712021,0.2275228500366211,8.86,
141,hello_happy_world,ボクらの夏's☆ショーたいむっ！！,206.8,2689.0331976526554,3183.016623981714,5536.438674901061,7159.7900390625,2672.4231161804432,3055.376236308673,0.037783432751894,0.04973174259066582,22.243571385683204,25.050379610845354,0.1313395977180869,0.18798828125,0.25931841135025024,0.5873174071311951,0.7002643346786499,1.326384425163269,2.8474185466766357,3.945841392649903,0.16232837736606598,0.21711933612823486,7.23,
140,hello_happy_world,サンバロハッピ〜！,216.5,2544.7660808434603,3041.619876142866,5204.708449904983,6513.7939453125,2517.490705411731,2877.1441005874617,0.04006977379322052,0.05834408476948738,21.767385219681206,24.558280695278675,0.13202043072648542,0.18115234375,0.3247680366039276,0.6898354291915894,0.7896866202354431,1.3674143552780151,3.0915770530700684,2.9006928406466512,0.15135836601257324,0.20819281041622162,8.06,
143,hello_happy_world,キミを れっつ・はぶ・ふぁん♪,235.0,2819.2070263978458,3399.177363039478,5902.375227037996,7235.15625,2714.748831017622,3017.404584995864,0.03738885745406151,0.06398192048072815,22.774059204174645,25.461730811894277,0.1357679017482215,0.1845703125,0.27330416440963745,0.586736798286438,0.6825207471847534,1.2491755485534668,2.6439313888549805,3.025531914893617,0.18006709218025208,0.24562232196331024,9.1,
142,hello_happy_world,むすんでわらって,241.97,2946.8638215013834,3725.9623019188016,6089.907438349396,7881.15234375,2706.8888778243136,3153.5161570195396,0.04709829390048981,0.07526401430368423,22.32991666512408,25.439935964754852,0.14548981998488628,0.2080078125,0.31250154972076416,0.66631680727005,0.7667174339294434,1.3373879194259644,2.798417806625366,3.475685356109657,0.14437587559223175,0.2062094360589981,9.61,
144,hello_happy_world,らいふ・いず・みゅーじかるっ♪♪♪,237.7,2661.353399750526,3165.6943519327383,5234.131236186749,6589.16015625,2467.0443369717123,2815.775453929782,0.03986213356256485,0.05770951509475708,22.88406877136587,25.613855598906223,0.1468465912559832,0.1884765625,0.2466423213481903,0.5566067695617676,0.6439577341079712,1.1388258934020996,1.9708569049835205,1.5692048801009677,0.15165814757347107,0.2007538229227066,9.35,
145,hello_happy_world,れっつ・スマイル・すとり〜みんぐっ♪,227.63,2635.8309209560744,3178.5056207112425,5508.662943098799,6729.1259765625,2594.0403173173722,2936.6075284428566,0.03619841858744621,0.049189865589141846,22.296470724762067,24.869741532351103,0.12385818686888005,0.1806640625,0.23824110627174377,0.5626718997955322,0.6676958799362183,1.2085902690887451,2.320028066635132,3.1585883731146582,0.1922166347503662,0.2456999123096466,8.48,
146,hello_happy_world,やっほー！いっぽ！わんだふぉー！,212.33,2798.7050080302565,3383.1507963893096,5830.167136883201,7224.3896484375,2672.2000576462005,3030.144749196653,0.046887993812561035,0.0678720697760582,21.871890601527436,24.64310038296788,0.14155340179059595,0.2001953125,0.3363206088542938,0.7035689353942871,0.7857875823974609,1.3570009469985962,2.9836907386779785,3.3296703296703294,0.1780424863100052,0.23839126527309418,7.89,
147,hello_happy_world,とーくとぅみー・とーくとぅゆー,208.57,2797.0398703278106,3346.380416669404,5974.170628504884,7009.0576171875,2727.216723240926,3009.13092478991,0.0469975583255291,0.06773857772350311,21.608356649431585,23.87431034890332,0.12930946388316822,0.1806640625,0.26351380348205566,0.53362637758255,0.6193575859069824,1.2431213855743408,2.433002233505249,1.7356560652069681,0.2111562341451645,0.2559927701950073,7.91,
148,hello_happy_world,ハイタッチ／＼びりーばーず☆,254.37,2686.553681341994,3262.3054136742367,5773.482225314497,7332.0556640625,2709.6933407933975,3094.1018440863645,0.03628521412611008,0.05239458009600639,22.53446487293304,25.28491299229734,0.1298968525359425,0.18603515625,0.259789377450943,0.5862517952919006,0.6866616606712341,1.2934995889663696,2.7653465270996094,3.7858734110863583,0.17820210754871368,0.24446220695972443,9.52,
149,hello_happy_world,Listen to Smile!,244.17,2401.622909240119,2979.0801799870183,5037.2767863776035,6513.7939453125,2475.9687135600316,2885.5202436318714,0.03106783702969551,0.04767837002873421,22.86258410752723,26.05240202126548,0.11781085258475181,0.16796875,0.21905039250850677,0.5412094593048096,0.6391861438751221,1.2076654434204102,2.4025964736938477,2.240273037542662,0.17940036952495575,0.23611041903495789,9.08,
152,hello_happy_world,上海ハニー (Cover),178.23,2829.0254371999476,3674.5939207810866,5809.864951049741,7698.1201171875,2646.4075674633755,3099.9099225163172,0.06027406454086304,0.0924999937415123,21.863447810805287,24.38943847634105,0.14938403791036997,0.216796875,0.36377081274986267,0.701458215713501,0.7812960147857666,1.3241667747497559,2.9238154888153076,3.2092762296614925,0.1393996924161911,0.1922658532857895,6.49,
153,hello_happy_world,シル・ヴ・プレジデント (Cover),193.5,3117.9220948179823,3742.342675198611,6398.128554012554,7924.21875,2779.51714784129,3171.1948839143733,0.05724100023508072,0.09139959514141083,22.120175249991732,24.771493877669098,0.15239085560655147,0.212890625,0.27019378542900085,0.6011837720870972,0.7086170315742493,1.4503906965255737,3.1854209899902344,4.27390180878553,0.1462632268667221,0.19166718423366547,6.87,
150,hello_happy_world,スマイリーキャロル,247.07,2661.7249429796984,3207.031356649522,5605.242925084138,7192.08984375,2676.251265704423,3027.7766965428214,0.037738483399152756,0.057213131338357925,23.00835579340371,25.879153813020235,0.12934694665679916,0.1748046875,0.2565670609474182,0.5822446346282959,0.6799948811531067,1.2281829118728638,2.5421619415283203,3.412034538586077,0.1775892823934555,0.24245543777942657,9.42,
157,hello_happy_world,強風オールバック (Cover),135.1,2925.125369233506,4074.2361981796716,6267.546095965265,8236.4501953125,2796.55482941667,3333.9651060541155,0.05428139865398407,0.09660876542329788,22.589281865520043,25.914056399732754,0.12426258538838289,0.19384765625,0.346757709980011,0.8138040900230408,0.8918954133987427,1.8738478422164917,5.22390079498291,4.004441154700222,0.15278202295303345,0.22009626030921936,4.54,
156,hello_happy_world,シカ色デイズ (Cover),202.17,2939.931887191871,3629.3490448110033,5990.977566877764,7622.75390625,2665.3517941360674,3085.9614833642395,0.05288226157426834,0.08066251128911972,22.491201418037967,25.523770006905718,0.1577795030219938,0.21630859375,0.36139678955078125,0.7819970846176147,0.8683021068572998,1.6195614337921143,3.6024575233459473,3.531739488870569,0.15163524448871613,0.2265433520078659,7.27,
151,hello_happy_world,えがお、み〜っけた！,270.2,2482.5620989138456,3039.670542331644,4856.893809968339,6040.0634765625,2351.517274676131,2718.232674239376,0.03392709046602249,0.04649394750595093,23.120249554108423,26.125590887659687,0.1269449848811979,0.181640625,0.26119330525398254,0.6157969236373901,0.7294480800628662,1.2525080442428589,2.7279372215270996,2.820133234641007,0.13734956085681915,0.2060776799917221,10.92,
154,hello_happy_world,ヒャダインのじょーじょーゆーじょー (Cover),251.1,2694.4457943420084,3350.1868842748354,5536.5102980655865,7030.5908203125,2517.3346971966444,2907.0833469409554,0.06434472650289536,0.07888811081647873,21.883846278456243,24.390897072653583,0.13772285564430367,0.19287109375,0.2779373228549957,0.6060430407524109,0.7134144306182861,1.2902228832244873,2.5765249729156494,2.783751493428913,0.15654700994491577,0.21553809940814972,9.75,
159,hello_happy_world,許婚っきゅん (Cover),177.47,2484.628887143028,3143.8827466488797,5273.1597009978495,6686.0595703125,2547.8336239133564,2933.434491061716,0.03615359216928482,0.046966925263404846,22.451198551907297,25.370698241996696,0.11042349821732304,0.17822265625,0.2675897479057312,0.6535100936889648,0.7696662545204163,1.5452760457992554,3.776273488998413,4.1697971450037565,0.15208670496940613,0.23178760707378387,6.39,
158,hello_happy_world,最高到達点 (Cover),226.67,2517.065298466447,3199.2073647898897,5164.084303093308,6944.4580078125,2494.391306637353,2942.923501937394,0.034151334315538406,0.055632829666137695,22.824809022454208,25.870973055536144,0.12630833565419483,0.19384765625,0.2507613003253937,0.5977538824081421,0.684539258480072,1.3404514789581299,2.924530029296875,4.239705882352942,0.15139947831630707,0.21936921775341034,8.66,
161,hello_happy_world,ドレミファロンド (Cover),200.63,2439.218308134453,3084.7683013086807,5152.129722218204,6782.958984375,2482.83743179114,2946.096580683234,0.04014379903674126,0.047948241233825684,22.374065974475574,25.0840532848168,0.11382954220793311,0.166015625,0.24289558827877045,0.6404861211776733,0.7510316371917725,1.2856396436691284,3.0497541427612305,3.4241568366838346,0.1369546502828598,0.20575560629367828,6.98,
160,hello_happy_world,新宝島 (Cover),251.2,2760.943182245133,3628.6117420008227,5680.157053797861,7525.8544921875,2610.148216283135,3082.0036380983815,0.04320932552218437,0.07848649471998215,23.097326401020787,25.916774588520305,0.13842062611204825,0.20556640625,0.24565845727920532,0.6321250796318054,0.7545745968818665,1.3148397207260132,2.6245839595794678,2.714968152866242,0.17907336354255676,0.2749519348144531,9.42,
164,hello_happy_world,エイリアンエイリアン (Cover),183.13,2927.4259618524247,3578.4708151945606,6111.278396089887,7913.4521484375,2737.7721720075315,3233.2703905368053,0.05177773907780647,0.07415308803319931,22.15765564346913,24.872560847217215,0.1493947466955116,0.21240234375,0.2537453770637512,0.565601646900177,0.6607235074043274,1.3310420513153076,2.6013669967651367,2.1405169275573352,0.1253221035003662,0.1782539337873459,6.47,
162,hello_happy_world,きゅうくらりん (Cover),214.83,2302.7455835299297,2844.612413795558,4844.938122897642,5932.3974609375,2475.2401212513364,2803.016043669771,0.03227224200963974,0.04562090337276459,21.722921922612368,24.441266237539907,0.10423213670566303,0.1552734375,0.3159120976924896,0.6397963762283325,0.7135075330734253,1.2815173864364624,2.7103354930877686,3.6633048875096974,0.19053731858730316,0.25694265961647034,7.93,
165,hello_happy_world,いーあるふぁんくらぶ (Cover),239.67,2849.002873057562,3705.8020631641766,5851.128498765531,7536.62109375,2643.3060997319903,3078.6151180321685,0.05384216830134392,0.08489667624235153,21.986883381499496,24.5172598567731,0.1513826088996803,0.23193359375,0.277957946062088,0.6482406258583069,0.7562847137451172,1.230763554573059,2.5897703170776367,3.792767732962448,0.14268767833709717,0.21800193190574646,8.9,
166,hello_happy_world,回レ！雪月花 (Cover),234.83,2804.549365587301,3413.9257431622013,5709.25820644651,7288.9892578125,2648.279032014756,3023.2839844413506,0.052470579743385315,0.08061888068914413,21.558121800731406,24.035547728658816,0.1418889117189045,0.201171875,0.3033309876918793,0.6280503273010254,0.7196664810180664,1.40273118019104,3.0180952548980713,3.909155429382541,0.14015412330627441,0.18557754158973694,8.41,
167,hello_happy_world,恋愛裁判 (Cover),223.13,2608.4862427589705,3205.457680759442,5326.65904605798,6782.958984375,2514.807074729096,2903.512176136276,0.04476715996861458,0.06562165915966034,22.275802632305314,25.015631365601084,0.1350942621618106,0.18505859375,0.28709712624549866,0.649286150932312,0.7400102615356445,1.3444989919662476,3.1011505126953125,3.5763370182252765,0.14635279774665833,0.1960311383008957,8.0,
163,hello_happy_world,ロメオ (Cover),320.2,2895.147349690937,3504.710103342149,6191.283869864372,7751.953125,2779.188500381224,3154.6894914678005,0.050552524626255035,0.07665273547172546,22.621502912062127,25.183250168390877,0.1478750736493836,0.20556640625,0.2567322552204132,0.6059539318084717,0.7082133889198303,1.2218410968780518,2.526293992996216,4.016239850093692,0.14667071402072906,0.21082870662212372,12.67,
171,hello_happy_world,ようこそジャパリパークへ (Cover),206.23,2639.876334135547,3185.230490295984,5390.583571408467,6846.4819335937555,2565.1192351916334,2929.5614656833177,0.041503921151161194,0.06336239725351334,21.95327695148659,24.697983924333958,0.13324679654075658,0.18701171875,0.3000885844230652,0.6149402260780334,0.7046087384223938,1.333781123161316,2.8248860836029053,3.757879424599968,0.1760534793138504,0.2399030476808548,7.37,
170,hello_happy_world,Dragon Night (Cover),228.73,2564.661115803161,3596.26173000647,5248.9854867803715,7493.5546875,2418.073506392589,3032.712061417416,0.04723844677209854,0.08872221410274506,22.31138656427705,25.398888585980792,0.12380613722591616,0.203125,0.2389848679304123,0.6634691953659058,0.7959153652191162,1.3307106494903564,2.8988800048828125,3.7073739434567186,0.11045178771018982,0.17411476373672485,8.41,
169,hello_happy_world,GO! GO! MANIAC (Cover),249.1,2968.2371121843025,3623.0067941800603,5951.420664947305,7633.5205078125,2628.6662581865344,3063.48945450893,0.060850903391838074,0.09129582345485687,21.77025351962455,24.29614130622598,0.16185053314049683,0.21533203125,0.3050793707370758,0.6162537932395935,0.6978756189346313,1.3473528623580933,2.6629531383514404,3.4524287434765157,0.16585734486579895,0.21645207703113556,9.77,
168,hello_happy_world,TOMORROW (Cover),274.9,2790.4035852771954,3407.4225176900763,5637.07846509352,7041.357421875,2558.351245299438,2898.2358701831313,0.04324331879615784,0.07053093612194061,22.465112986713596,25.02462487894045,0.14498517545295211,0.19775390625,0.2551124095916748,0.5570407509803772,0.6539087891578674,1.245534062385559,2.4766182899475098,3.197526373226628,0.153252512216568,0.20527607202529907,10.99,
173,hello_happy_world,おジャ魔女カーニバル!! (Cover),217.37,2765.526321322654,3321.12073186018,5455.106492461213,6535.3271484375,2517.938702400132,2794.3829323991063,0.04327701777219772,0.06577416509389877,22.654289639965196,25.231709552349788,0.14706898774634158,0.20556640625,0.2974170744419098,0.6965423822402954,0.79697585105896,1.3354663848876953,2.935488224029541,3.3123754025456216,0.1425592601299286,0.22187243402004242,8.25,
174,hello_happy_world,ダーリンダンス (Cover),207.63,2827.91292905255,3405.8404900912406,5806.728117596339,7245.9228515625,2648.274185625556,3024.5390481864047,0.046164438128471375,0.0789693221449852,21.562702734340302,23.97266103338107,0.12658905708375265,0.1826171875,0.2870391607284546,0.6226084232330322,0.7326143980026245,1.4717597961425781,3.5372047424316406,3.896291539572965,0.16741317510604858,0.21696233749389648,7.71,
172,hello_happy_world,ウィーアー！ (Cover),241.13,2571.299349357417,3099.158357942469,5176.5270837408225,6287.6953125,2436.2403223477277,2754.0163074422367,0.03490970656275749,0.0527879036962986,22.310500528058856,24.82313048327745,0.13294433828839672,0.18603515625,0.2649591267108917,0.6328720450401306,0.726367712020874,1.2794841527938843,2.656759023666382,3.1559303290019356,0.16219273209571838,0.23923704028129578,9.73,
175,hello_happy_world,ノーポイッ！ (Cover),242.97,2898.745462817616,3444.5942214642096,6029.544844321154,7213.623046875,2704.184075813874,3019.929582728976,0.048074301332235336,0.07848098874092102,22.472575035392573,25.303779263679612,0.14607257434716647,0.20166015625,0.2639158368110657,0.6181696057319641,0.7195946574211121,1.3849197626113892,3.2129781246185303,4.2269172726025515,0.17102643847465515,0.2272464483976364,9.12,
179,millsage,起死開戦,195.32,2520.6574856024477,2992.0050619784793,5565.108134096938,7202.8564453125,2692.220462030573,3124.376650504938,0.031350571662187576,0.04559602215886116,21.635316451253658,24.095636282972823,0.11042986628105682,0.14404296875,0.2643326222896576,0.5673806071281433,0.6732831001281738,1.2000436782836914,2.290952205657959,1.9966732560715166,0.19787894189357758,0.2633509337902069,7.06,
