window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8253
7.48,22.43,D,major,0.8429
14.95,29.91,D,major,0.919
22.43,37.38,D,major,0.8829
29.91,44.86,D,major,0.8223
37.38,52.34,A,major,0.7915
44.86,59.81,D,major,0.8032
52.34,67.29,D,major,0.746
59.81,74.77,D,major,0.8767
67.29,82.25,D,major,0.8943
74.77,89.72,D,major,0.9592
82.25,97.2,D,major,0.9198
89.72,104.68,D,major,0.9024
97.2,112.15,D,major,0.7755
104.68,119.63,D,major,0.7397
112.15,127.11,D,major,0.7958
119.63,134.58,D,major,0.7937
127.11,142.06,D,major,0.8641
134.58,149.54,D,major,0.9109
142.06,157.01,D,major,0.9377
149.54,164.49,D,major,0.8875
157.01,171.97,D,major,0.8486
164.49,179.44,D,major,0.826
171.97,186.92,D,major,0.7697
179.44,194.4,D,major,0.8278
186.92,201.87,D,major,0.9471
194.4,209.35,D,major,0.9221
201.87,216.83,D,major,0.9197
209.35,224.3,D,major,0.9064
216.83,231.78,D,major,0.7886
224.3,239.26,G,major,0.7099
231.78,241.39,G,major,0.671
