window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,major,0.7474
7.48,22.43,C#,major,0.44
14.95,29.91,G#,minor,0.337
22.43,37.38,C#,major,0.4214
29.91,44.86,F#,major,0.59
37.38,52.34,F#,major,0.574
44.86,59.81,F#,major,0.6329
52.34,67.29,G#,minor,0.6041
59.81,74.77,B,major,0.7342
67.29,82.25,B,major,0.6623
74.77,89.72,G#,minor,0.5794
82.25,97.2,D#,minor,0.6109
89.72,104.68,D#,minor,0.5047
97.2,112.15,G#,minor,0.4231
104.68,119.63,C#,major,0.4524
112.15,127.11,F#,major,0.6472
119.63,134.58,F#,major,0.6206
127.11,142.06,F#,major,0.6043
134.58,149.54,F#,major,0.6399
142.06,157.01,B,major,0.6792
149.54,164.49,B,major,0.6234
157.01,171.97,D#,minor,0.5908
164.49,179.44,D#,minor,0.474
171.97,186.92,C#,major,0.3416
179.44,194.4,G#,minor,0.3573
186.92,201.87,G#,minor,0.4422
194.4,209.35,B,major,0.6595
201.87,216.83,D#,minor,0.5718
209.35,224.3,D#,minor,0.5244
216.83,231.78,D#,minor,0.577
224.3,239.26,B,major,0.58
231.78,246.74,B,major,0.6967
239.26,254.21,B,major,0.7048
246.74,261.69,B,major,0.638
254.21,269.17,B,major,0.6675
261.69,276.64,G#,minor,0.6598
269.17,284.12,D#,minor,0.5972
276.64,291.6,B,major,0.6472
284.12,299.07,B,major,0.5844
291.6,306.55,D#,minor,0.5483
299.07,314.03,G#,minor,0.7028
306.55,317.63,G#,major,0.7142
