window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.7734
7.48,22.43,D,major,0.8227
14.95,29.91,D,major,0.8564
22.43,37.38,D,major,0.7788
29.91,44.86,D,major,0.7554
37.38,52.34,A,major,0.8169
44.86,59.81,E,major,0.8339
52.34,67.29,E,major,0.8578
59.81,74.77,A,minor,0.7221
67.29,82.25,F,major,0.774
74.77,89.72,C,major,0.7003
82.25,97.2,A,major,0.7599
89.72,104.68,F#,minor,0.8564
97.2,112.15,D,major,0.8266
104.68,119.63,D,major,0.7812
112.15,127.11,D,major,0.7876
119.63,134.58,A,major,0.7694
127.11,142.06,E,major,0.8558
134.58,149.54,E,major,0.9349
142.06,157.01,A,major,0.7523
149.54,164.49,F,major,0.7293
157.01,171.97,C,major,0.7648
164.49,179.44,C,major,0.7338
171.97,186.92,F,major,0.7353
179.44,194.4,C,major,0.6725
186.92,201.87,C,major,0.5863
194.4,209.35,C,major,0.776
201.87,216.83,C,major,0.8602
209.35,224.3,F,major,0.7155
216.83,231.78,F,major,0.7585
224.3,239.26,F,major,0.7079
231.78,246.74,C,major,0.746
239.26,254.21,C,major,0.8569
246.74,261.69,A,minor,0.8308
254.21,269.17,A,minor,0.7439
261.69,276.64,A,minor,0.7391
269.17,284.12,A,minor,0.711
276.64,284.65,D,major,0.5023
