window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.7697
7.48,22.43,B,minor,0.6941
14.95,29.91,B,minor,0.6114
22.43,37.38,F#,major,0.6452
29.91,44.86,F#,major,0.6918
37.38,52.34,F#,major,0.659
44.86,59.81,B,major,0.523
52.34,67.29,B,major,0.6126
59.81,74.77,B,major,0.6386
67.29,82.25,F#,minor,0.5555
74.77,89.72,B,major,0.5732
82.25,97.2,E,minor,0.6966
89.72,104.68,D,major,0.6853
97.2,112.15,B,minor,0.6849
104.68,119.63,B,major,0.6616
112.15,127.11,F#,major,0.6636
119.63,134.58,F#,major,0.649
127.11,142.06,B,major,0.5321
134.58,149.54,B,major,0.6367
142.06,157.01,B,major,0.6548
149.54,164.49,F#,major,0.5605
157.01,171.97,B,major,0.5821
164.49,179.44,E,major,0.588
171.97,186.92,E,major,0.6147
179.44,194.4,E,minor,0.6381
186.92,201.87,B,minor,0.6364
194.4,209.35,B,major,0.6946
201.87,216.83,G#,minor,0.5291
209.35,224.3,B,major,0.5993
216.83,231.78,B,major,0.6275
224.3,239.26,E,major,0.8177
231.78,242.95,E,major,0.7799
