window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.8179
7.48,22.43,D,major,0.902
14.95,29.91,D,major,0.8241
22.43,37.38,D,major,0.8269
29.91,44.86,D,major,0.7929
37.38,52.34,D,major,0.7584
44.86,59.81,D,major,0.7439
52.34,67.29,D,major,0.7401
59.81,74.77,D,major,0.7711
67.29,82.25,D,major,0.7963
74.77,89.72,D,minor,0.7527
82.25,97.2,D,major,0.7829
89.72,104.68,D,major,0.8546
97.2,112.15,D,major,0.8613
104.68,119.63,D,major,0.8395
112.15,127.11,D,major,0.7971
119.63,134.58,D,major,0.7299
127.11,142.06,D,major,0.7524
134.58,149.54,D,major,0.7774
142.06,157.01,D,major,0.8448
149.54,164.49,D,major,0.7917
157.01,171.97,D,major,0.8891
164.49,179.44,A,major,0.8335
171.97,186.92,A,major,0.8904
179.44,194.4,D,major,0.8507
186.92,201.87,A,major,0.7665
194.4,209.35,D,major,0.7547
201.87,216.83,D,major,0.8187
209.35,224.3,D,major,0.7197
216.83,231.78,D,major,0.7562
224.3,239.26,D,major,0.9012
231.78,243.76,D,major,0.8936
