window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,minor,0.4877
7.48,22.43,F#,major,0.8561
14.95,29.91,F#,major,0.8734
22.43,37.38,G#,minor,0.5454
29.91,44.86,F#,major,0.5621
37.38,52.34,F#,major,0.7826
44.86,59.81,A#,minor,0.5662
52.34,67.29,G#,minor,0.4057
59.81,74.77,A#,minor,0.4416
67.29,82.25,A#,minor,0.4969
74.77,89.72,F#,major,0.5534
82.25,97.2,F#,major,0.8058
89.72,104.68,F#,major,0.8509
97.2,112.15,F#,major,0.8108
104.68,119.63,F#,major,0.6561
112.15,127.11,A#,minor,0.4515
119.63,134.58,G#,minor,0.4348
127.11,142.06,A#,minor,0.6419
134.58,149.54,A#,minor,0.6983
142.06,157.01,A#,minor,0.4398
149.54,164.49,A#,minor,0.445
157.01,171.97,G#,minor,0.5658
164.49,179.44,G#,minor,0.4959
171.97,186.92,A#,minor,0.4953
179.44,194.4,F#,major,0.573
186.92,201.87,F#,major,0.5823
194.4,209.35,F#,major,0.4762
201.87,215.39,F#,major,0.7834
