window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.5388
7.48,22.43,G,minor,0.4759
14.95,29.91,A,minor,0.5101
22.43,37.38,G#,major,0.5658
29.91,44.86,G#,major,0.8883
37.38,52.34,G#,major,0.8228
44.86,59.81,G#,major,0.5715
52.34,67.29,A,minor,0.4968
59.81,74.77,A,minor,0.589
67.29,82.25,F,major,0.695
74.77,89.72,A,minor,0.5782
82.25,97.2,A,minor,0.3462
89.72,104.68,G#,major,0.6493
97.2,112.15,G#,major,0.7255
104.68,119.63,G#,major,0.8731
112.15,127.11,G#,major,0.6951
119.63,134.58,C,minor,0.3686
127.11,142.06,C,major,0.6539
134.58,149.54,A,minor,0.7245
142.06,157.01,G,minor,0.5623
149.54,164.49,A,minor,0.4362
157.01,171.97,G#,major,0.4459
164.49,179.44,G#,major,0.6802
171.97,186.92,G#,major,0.8307
179.44,194.4,G#,major,0.8909
186.92,201.87,G#,major,0.6386
194.4,209.35,F,major,0.503
201.87,216.83,G,minor,0.5377
209.35,224.3,A,minor,0.5025
216.83,231.78,A,minor,0.3142
224.3,239.26,G#,major,0.6199
231.78,246.74,G#,major,0.8297
239.26,254.21,G#,major,0.8288
246.74,261.69,G#,major,0.819
254.21,265.33,G#,major,0.7707
