window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.3553
7.48,22.43,E,minor,0.3426
14.95,29.91,E,minor,0.2393
22.43,37.38,G,major,0.4656
29.91,44.86,G,major,0.6168
37.38,52.34,B,minor,0.4787
44.86,59.81,B,minor,0.5088
52.34,67.29,B,minor,0.5961
59.81,74.77,B,minor,0.5291
67.29,82.25,E,minor,0.4887
74.77,89.72,E,major,0.5771
82.25,97.2,B,minor,0.4878
89.72,104.68,B,minor,0.5987
97.2,112.15,B,minor,0.7287
104.68,119.63,B,minor,0.5905
112.15,127.11,B,minor,0.5215
119.63,134.58,B,minor,0.4679
127.11,142.06,B,minor,0.7134
134.58,149.54,B,minor,0.7832
142.06,157.01,A,minor,0.3835
149.54,164.49,E,minor,0.4504
157.01,171.97,E,minor,0.531
164.49,179.44,A,major,0.6763
171.97,186.92,B,minor,0.6538
179.44,194.4,B,minor,0.7578
186.92,201.87,B,minor,0.6727
194.4,209.35,G,major,0.6756
201.87,216.83,B,minor,0.7321
209.35,224.3,B,minor,0.8231
216.83,231.78,B,minor,0.6397
224.3,239.26,B,minor,0.6773
231.78,246.74,B,minor,0.6341
239.26,254.21,B,minor,0.6464
246.74,261.69,B,minor,0.7288
254.21,269.17,G,major,0.5174
261.69,276.64,G,minor,0.3405
269.17,282.98,F,minor,0.2761
