window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.4483
7.48,22.43,D,minor,0.5759
14.95,29.91,D,minor,0.7507
22.43,37.38,D,minor,0.7257
29.91,44.86,D,minor,0.5824
37.38,52.34,D,major,0.6304
44.86,59.81,D,minor,0.6509
52.34,67.29,D,minor,0.627
59.81,74.77,D,minor,0.5506
67.29,82.25,D,minor,0.5027
74.77,89.72,D,minor,0.6503
82.25,97.2,D,minor,0.6851
89.72,104.68,D,minor,0.6865
97.2,112.15,D,minor,0.7235
104.68,119.63,D,minor,0.7009
112.15,127.11,D,major,0.6504
119.63,134.58,D,major,0.6921
127.11,142.06,D,major,0.6931
134.58,149.54,D,major,0.6461
142.06,157.01,D,minor,0.8008
149.54,164.49,D,minor,0.749
157.01,171.97,D,minor,0.6787
164.49,179.44,D,minor,0.6879
171.97,186.92,D,major,0.6965
179.44,194.4,D,minor,0.6777
186.92,201.87,D,minor,0.6603
194.4,209.35,D,minor,0.6063
201.87,216.83,D,minor,0.6564
209.35,224.3,D,minor,0.7043
216.83,231.78,D,minor,0.6889
224.3,239.26,D,minor,0.7182
231.78,246.74,D,minor,0.7513
239.26,252.59,D,major,0.7983
