window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.7044
7.48,22.43,D#,major,0.8361
14.95,29.91,A#,major,0.834
22.43,37.38,A#,major,0.793
29.91,44.86,A#,major,0.8235
37.38,52.34,D,minor,0.6813
44.86,59.81,G,major,0.729
52.34,67.29,D,minor,0.7171
59.81,74.77,D,minor,0.7503
67.29,82.25,A#,major,0.7817
74.77,89.72,D,minor,0.7416
82.25,97.2,A#,major,0.8304
89.72,104.68,A#,major,0.8629
97.2,112.15,D,minor,0.8431
104.68,119.63,D,minor,0.8064
112.15,127.11,D,minor,0.6976
119.63,134.58,D,major,0.6123
127.11,142.06,D,minor,0.7287
134.58,149.54,D,minor,0.7249
142.06,157.01,G,minor,0.7849
149.54,164.49,A#,major,0.8585
157.01,171.97,A#,major,0.9618
164.49,179.44,G,minor,0.7322
171.97,186.92,G,minor,0.741
179.44,194.4,A#,major,0.7636
186.92,201.87,A#,major,0.8385
194.4,209.35,D,minor,0.8344
201.87,216.83,D,minor,0.759
209.35,224.3,A#,major,0.8646
216.83,231.78,D,minor,0.7942
224.3,239.26,A#,major,0.9103
231.78,246.74,A#,major,0.931
239.26,254.21,D#,major,0.6422
246.74,261.69,D#,major,0.7974
254.21,264.54,D#,major,0.8518
