window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.7044
7.48,22.43,D,major,0.6672
14.95,29.91,D,major,0.5884
22.43,37.38,D,major,0.637
29.91,44.86,D,major,0.6678
37.38,52.34,D,minor,0.6556
44.86,59.81,D,minor,0.7057
52.34,67.29,D,minor,0.6679
59.81,74.77,D,major,0.6757
67.29,82.25,D,major,0.68
74.77,89.72,D,major,0.6395
82.25,97.2,D,major,0.586
89.72,104.68,D,minor,0.6115
97.2,112.15,D,minor,0.7008
104.68,119.63,D,major,0.6671
112.15,127.11,D,major,0.6926
119.63,134.58,D,major,0.5837
127.11,142.06,D,minor,0.5907
134.58,149.54,D,minor,0.6847
142.06,157.01,D,minor,0.6549
149.54,164.49,D,major,0.5905
157.01,171.97,D,major,0.595
164.49,179.44,D,major,0.7377
171.97,186.92,D,major,0.6872
179.44,194.4,A,major,0.5273
186.92,201.83,A,major,0.5197
