window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,minor,0.2585
7.48,22.43,C#,major,0.306
14.95,29.91,C#,major,0.4379
22.43,37.38,C#,minor,0.4673
29.91,44.86,E,major,0.4325
37.38,52.34,E,minor,0.4314
44.86,59.81,E,major,0.2628
52.34,67.29,F,minor,0.2035
59.81,74.77,F#,minor,0.2874
67.29,82.25,C#,major,0.4387
74.77,89.72,C#,minor,0.4806
82.25,97.2,E,major,0.5054
89.72,104.68,E,minor,0.4062
97.2,112.15,E,minor,0.2792
104.68,119.63,F#,minor,0.2159
112.15,127.11,D,major,0.2609
119.63,134.58,C#,minor,0.41
127.11,142.06,C#,minor,0.3906
134.58,149.54,E,minor,0.3809
142.06,157.01,E,major,0.1997
149.54,164.49,F#,minor,0.2292
157.01,171.97,D#,minor,0.2862
164.49,179.44,F#,minor,0.4154
171.97,183.79,F#,minor,0.4205
