window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,minor,0.6323
7.48,22.43,F#,minor,0.6573
14.95,29.91,F#,minor,0.7474
22.43,37.38,F#,minor,0.7164
29.91,44.86,B,major,0.6493
37.38,52.34,B,minor,0.5429
44.86,59.81,F#,minor,0.7088
52.34,67.29,F#,minor,0.6909
59.81,74.77,B,minor,0.6825
67.29,82.25,B,minor,0.6839
74.77,89.72,F#,minor,0.7232
82.25,97.2,F#,minor,0.7712
89.72,104.68,B,minor,0.7272
97.2,112.15,B,minor,0.5926
104.68,119.63,F#,minor,0.6941
112.15,127.11,F#,minor,0.7559
119.63,134.58,F#,minor,0.7226
127.11,142.06,F#,minor,0.8075
134.58,149.54,F#,minor,0.7621
142.06,157.01,F#,minor,0.676
149.54,164.49,B,minor,0.5332
157.01,171.97,B,minor,0.7845
164.49,179.44,B,minor,0.7465
171.97,186.92,F#,minor,0.7537
179.44,194.4,F#,minor,0.6441
186.92,201.87,F#,major,0.6987
194.4,209.35,F#,major,0.6862
201.87,216.83,B,minor,0.6396
209.35,224.3,F#,minor,0.672
216.83,228.88,F#,minor,0.6776
