window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.7791
7.48,22.43,E,minor,0.804
14.95,29.91,E,minor,0.7273
22.43,37.38,E,minor,0.6817
29.91,44.86,E,minor,0.6729
37.38,52.34,D,major,0.7107
44.86,59.81,B,minor,0.7229
52.34,67.29,G,major,0.89
59.81,74.77,G,major,0.8843
67.29,82.25,D,major,0.7673
74.77,89.72,D,major,0.6941
82.25,97.2,D,major,0.6666
89.72,104.68,B,major,0.543
97.2,112.15,E,minor,0.5701
104.68,119.63,E,minor,0.5358
112.15,127.11,E,minor,0.5873
119.63,134.58,E,minor,0.6688
127.11,142.06,E,minor,0.6544
134.58,149.54,D,major,0.6417
142.06,157.01,G,major,0.7749
149.54,164.49,B,minor,0.6937
157.01,171.97,G,major,0.6719
164.49,179.44,G,major,0.7911
171.97,184.6,D,major,0.6198
