window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.4908
7.48,22.43,E,minor,0.431
14.95,29.91,E,minor,0.4395
22.43,37.38,E,minor,0.5081
29.91,44.86,E,minor,0.4283
37.38,52.34,A,major,0.3776
44.86,59.81,A,major,0.4446
52.34,67.29,E,minor,0.4892
59.81,74.77,E,minor,0.5326
67.29,82.25,E,minor,0.4687
74.77,89.72,E,minor,0.3909
82.25,97.2,A,major,0.3269
89.72,104.68,D,minor,0.3189
97.2,112.15,A,major,0.3409
104.68,119.63,E,minor,0.3978
112.15,127.11,E,minor,0.4457
119.63,134.58,A,major,0.7064
127.11,142.06,A,major,0.6961
134.58,149.54,E,minor,0.5227
142.06,157.01,D,minor,0.4128
149.54,164.49,A,major,0.4405
157.01,171.97,E,minor,0.4455
164.49,176.47,E,major,0.3551
