window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.5734
7.48,22.43,F#,major,0.5167
14.95,29.91,F#,minor,0.6698
22.43,37.38,F#,minor,0.7889
29.91,44.86,F#,minor,0.8627
37.38,52.34,F#,minor,0.8099
44.86,59.81,F#,major,0.5666
52.34,67.29,F#,major,0.5587
59.81,74.77,F#,major,0.6484
67.29,82.25,F#,major,0.6401
74.77,89.72,F#,minor,0.6319
82.25,97.2,C#,major,0.55
89.72,104.68,F#,minor,0.7542
97.2,112.15,F#,minor,0.8334
104.68,119.63,F#,minor,0.8526
112.15,127.11,A,major,0.5899
119.63,134.58,B,major,0.5196
127.11,142.06,F#,major,0.5604
134.58,149.54,C#,minor,0.6488
142.06,157.01,F#,minor,0.6238
149.54,164.49,F#,minor,0.6464
157.01,171.97,F#,minor,0.7117
164.49,179.44,F#,minor,0.61
171.97,186.92,F#,minor,0.6538
179.44,194.4,F#,minor,0.6189
186.92,201.87,B,major,0.4658
194.4,209.35,F#,major,0.4762
201.87,216.83,F#,minor,0.5629
209.35,224.3,F#,minor,0.6919
216.83,231.78,F#,minor,0.7357
224.3,238.59,F#,minor,0.6977
