window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.6584
7.48,22.43,A,major,0.4483
14.95,29.91,A,major,0.5246
22.43,37.38,A,major,0.5443
29.91,44.86,A,major,0.5677
37.38,52.34,A,major,0.5673
44.86,59.81,E,major,0.5547
52.34,67.29,A,minor,0.5112
59.81,74.77,A,minor,0.4983
67.29,82.25,A,major,0.5277
74.77,89.72,A,major,0.692
82.25,97.2,A,major,0.5899
89.72,104.68,A,major,0.6132
97.2,112.15,A,major,0.612
104.68,119.63,A,major,0.5876
112.15,127.11,A,major,0.6035
119.63,134.58,A,major,0.5791
127.11,142.06,E,major,0.5072
134.58,149.54,A,minor,0.539
142.06,157.01,A,minor,0.5739
149.54,164.49,A,major,0.5049
157.01,171.97,A,major,0.6125
164.49,179.44,A,major,0.5587
171.97,186.92,E,major,0.5845
179.44,194.4,E,major,0.7348
186.92,201.87,A,minor,0.6758
194.4,209.35,A,minor,0.5367
201.87,216.83,A,minor,0.5722
209.35,224.3,A,major,0.6547
216.83,231.78,E,major,0.5742
224.3,239.26,F#,minor,0.7732
231.78,240.65,F#,major,0.7609
