window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.8338
7.48,22.43,B,minor,0.7233
14.95,29.91,B,minor,0.7268
22.43,37.38,B,minor,0.8593
29.91,44.86,B,minor,0.695
37.38,52.34,F#,minor,0.5183
44.86,59.81,F#,minor,0.4643
52.34,67.29,B,minor,0.7244
59.81,74.77,B,minor,0.7499
67.29,82.25,B,minor,0.851
74.77,89.72,B,minor,0.9396
82.25,97.2,B,minor,0.7983
89.72,104.68,B,minor,0.7878
97.2,112.15,B,minor,0.8688
104.68,119.63,B,minor,0.6552
112.15,127.11,F#,major,0.5037
119.63,134.58,F#,major,0.5295
127.11,142.06,B,minor,0.7393
134.58,149.54,B,minor,0.776
142.06,157.01,B,minor,0.8459
149.54,164.49,B,minor,0.843
157.01,171.97,B,minor,0.78
164.49,179.44,F#,major,0.6942
171.97,186.92,F#,major,0.6911
179.44,194.4,F#,major,0.6794
186.92,201.87,B,minor,0.7029
194.4,209.35,B,minor,0.7262
201.87,216.83,B,minor,0.7442
209.35,224.3,B,minor,0.8976
216.83,231.78,B,minor,0.8331
224.3,239.26,B,minor,0.8058
231.78,240.35,B,minor,0.579
