window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.7078
7.48,22.43,B,minor,0.5415
14.95,29.91,G,major,0.4644
22.43,37.38,G,major,0.4304
29.91,44.86,G,major,0.5814
37.38,52.34,G,major,0.6209
44.86,59.81,G,major,0.4961
52.34,67.29,G,major,0.511
59.81,74.77,D,major,0.4879
67.29,82.25,D,major,0.4656
74.77,89.72,A,minor,0.4945
82.25,97.2,G,major,0.4725
89.72,104.68,A,minor,0.4581
97.2,112.15,G,major,0.441
104.68,119.63,G,major,0.6143
112.15,127.11,G,major,0.6206
119.63,134.58,A,minor,0.4894
127.11,142.06,G,major,0.4033
134.58,149.54,B,minor,0.4591
142.06,157.01,D,major,0.5137
149.54,164.49,A,minor,0.5215
157.01,171.97,A,minor,0.5876
164.49,179.44,G,major,0.6156
171.97,186.92,D,major,0.5665
179.44,194.4,A,minor,0.4703
186.92,201.87,A,minor,0.4602
194.4,209.35,A,minor,0.4449
201.87,216.83,G,major,0.4939
209.35,224.3,G,major,0.7591
216.83,224.33,G,major,0.6441
