window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,major,0.6329
7.48,22.43,A,major,0.7036
14.95,29.91,A,major,0.5027
22.43,37.38,E,minor,0.5928
29.91,44.86,A,major,0.4807
37.38,52.34,C#,minor,0.4224
44.86,59.81,A,major,0.5203
52.34,67.29,A,major,0.6163
59.81,74.77,A,major,0.7545
67.29,82.25,A,major,0.754
74.77,89.72,A,major,0.6555
82.25,97.2,E,minor,0.6723
89.72,104.68,D,major,0.5977
97.2,112.15,A,major,0.5772
104.68,119.63,A,major,0.525
112.15,127.11,A,major,0.4911
119.63,134.58,A,major,0.6229
127.11,142.06,A,major,0.7156
134.58,149.54,A,major,0.7234
142.06,157.01,D,major,0.5996
149.54,164.49,E,minor,0.5738
157.01,171.97,E,minor,0.5146
164.49,179.44,E,minor,0.6802
171.97,186.92,E,minor,0.6866
179.44,194.4,D,major,0.8538
186.92,201.87,D,major,0.888
194.4,209.35,D,major,0.69
201.87,216.83,A,major,0.6963
209.35,224.3,A,major,0.8119
216.83,231.78,A,major,0.7247
224.3,236.36,A,major,0.8362
