window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.4683
7.48,22.43,D,major,0.6405
14.95,29.91,G,major,0.6827
22.43,37.38,G,minor,0.6678
29.91,44.86,G,minor,0.7545
37.38,52.34,G,major,0.7556
44.86,59.81,G,major,0.7635
52.34,67.29,G,major,0.7127
59.81,74.77,G,major,0.6963
67.29,82.25,D,major,0.6268
74.77,89.72,G,minor,0.5568
82.25,97.2,G,minor,0.668
89.72,104.68,G,minor,0.6914
97.2,112.15,G,minor,0.8055
104.68,119.63,D,major,0.7204
112.15,127.11,D,major,0.7421
119.63,134.58,D,major,0.6172
127.11,142.06,G,minor,0.7159
134.58,149.54,G,minor,0.6119
142.06,157.01,E,minor,0.6624
149.54,164.49,G,major,0.6902
157.01,171.97,D,major,0.7205
164.49,179.44,D,major,0.6735
171.97,186.92,D,major,0.7148
179.44,194.4,D,major,0.6594
186.92,201.87,D,major,0.5657
194.4,202.15,G,major,0.4975
