window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.8013
7.48,22.43,C#,major,0.8422
14.95,29.91,C#,major,0.8415
22.43,37.38,C#,major,0.6424
29.91,44.86,G#,major,0.4696
37.38,52.34,C#,major,0.7214
44.86,59.81,C#,major,0.7499
52.34,67.29,F#,minor,0.6585
59.81,74.77,D,major,0.9067
67.29,82.25,D,major,0.8803
74.77,89.72,C#,major,0.5851
82.25,97.2,C#,major,0.8058
89.72,104.68,G#,major,0.7004
97.2,112.15,G#,major,0.6569
104.68,119.63,C#,major,0.7946
112.15,127.11,C#,major,0.7473
119.63,134.58,D,major,0.8478
127.11,142.06,D,major,0.9109
134.58,149.54,D,major,0.8311
142.06,157.01,D,major,0.7094
149.54,164.49,D,major,0.9075
157.01,171.97,D,major,0.7933
164.49,179.44,G,major,0.7622
171.97,186.92,D,major,0.9119
179.44,194.4,D,major,0.7818
186.92,201.87,A,major,0.9195
194.4,209.35,A,major,0.9054
201.87,216.83,D,major,0.9094
209.35,224.3,D,major,0.7382
216.83,231.78,C#,major,0.7678
224.3,239.26,C#,major,0.7407
231.78,239.63,G#,major,0.5966
