window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.9094
7.48,22.43,B,major,0.8399
14.95,29.91,B,major,0.6172
22.43,37.38,B,minor,0.5269
29.91,44.86,B,major,0.7344
37.38,52.34,F#,major,0.7785
44.86,59.81,F#,major,0.6163
52.34,67.29,G,major,0.7977
59.81,74.77,G,major,0.7392
67.29,82.25,G,major,0.7272
74.77,89.72,G,major,0.7831
82.25,97.2,B,minor,0.7484
89.72,104.68,B,minor,0.8576
97.2,112.15,B,major,0.7278
104.68,119.63,B,major,0.7702
112.15,127.11,B,major,0.8063
119.63,134.58,G#,minor,0.7301
127.11,142.06,B,major,0.4915
134.58,149.54,G,major,0.8293
142.06,157.01,B,minor,0.818
149.54,164.49,B,minor,0.7786
157.01,171.97,G,major,0.873
164.49,179.44,G,major,0.7513
171.97,186.92,G,major,0.6
179.44,194.4,G,minor,0.5832
186.92,201.87,A#,major,0.6022
194.4,209.35,D,major,0.5181
201.87,216.83,D,major,0.783
209.35,224.3,B,minor,0.7376
216.83,231.78,G,major,0.6796
224.3,239.26,G,major,0.8774
231.78,246.74,G,major,0.8539
239.26,249.22,G,major,0.6669
