window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,major,0.8019
7.48,22.43,C,minor,0.712
14.95,29.91,F,minor,0.7045
22.43,37.38,G#,major,0.5244
29.91,44.86,G#,major,0.7558
37.38,52.34,G#,major,0.798
44.86,59.81,F,minor,0.6373
52.34,67.29,F,minor,0.5379
59.81,74.77,F,minor,0.5254
67.29,82.25,G#,major,0.602
74.77,89.72,G#,major,0.6205
82.25,97.2,C,minor,0.5733
89.72,104.68,D#,major,0.5037
97.2,112.15,D#,major,0.6143
104.68,119.63,F,minor,0.7294
112.15,127.11,D#,major,0.7286
119.63,134.58,F,minor,0.5629
127.11,142.06,F,minor,0.6115
134.58,149.54,F,minor,0.6099
142.06,157.01,F,minor,0.7276
149.54,164.49,F,minor,0.8417
157.01,171.97,F,minor,0.708
164.49,179.44,F,minor,0.4469
171.97,186.92,F,minor,0.4764
179.44,194.4,F,minor,0.5466
186.92,201.87,F,minor,0.6344
194.4,209.35,C,minor,0.6805
201.87,216.83,C,minor,0.7824
209.35,224.3,D#,major,0.6553
216.83,231.78,D#,major,0.5607
224.3,239.26,F,minor,0.662
231.78,246.74,C,minor,0.6479
239.26,254.21,C,minor,0.4412
246.74,256.81,E,minor,0.5961
