window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.8743
7.48,22.43,C#,minor,0.8622
14.95,29.91,C#,minor,0.8355
22.43,37.38,C#,minor,0.8803
29.91,44.86,C#,minor,0.8346
37.38,52.34,C#,major,0.7767
44.86,59.81,C#,major,0.7505
52.34,67.29,C#,major,0.7035
59.81,74.77,C#,major,0.8065
67.29,82.25,F,minor,0.7089
74.77,89.72,F,minor,0.6503
82.25,97.2,F,minor,0.7002
89.72,104.68,F,minor,0.6662
97.2,112.15,F,minor,0.4878
104.68,119.63,C#,minor,0.6516
112.15,127.11,C#,major,0.8375
119.63,134.58,C#,major,0.8972
127.11,142.06,C#,major,0.8135
134.58,149.54,C#,major,0.767
142.06,157.01,F,minor,0.741
149.54,164.49,F,minor,0.6634
157.01,171.97,F,minor,0.5685
164.49,179.44,C#,major,0.4308
171.97,186.92,C#,minor,0.8052
179.44,194.4,E,major,0.7714
186.92,201.87,E,major,0.6329
194.4,209.35,C#,major,0.5588
201.87,216.83,F,minor,0.6348
209.35,224.3,A#,minor,0.6198
216.83,231.78,A#,major,0.6086
224.3,239.26,F,minor,0.6214
231.78,246.74,F,minor,0.7321
239.26,254.21,F,minor,0.6286
246.74,261.36,F,major,0.6675
