window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.6104
7.48,22.43,F#,major,0.7532
14.95,29.91,B,major,0.8211
22.43,37.38,B,major,0.8568
29.91,44.86,B,major,0.7287
37.38,52.34,F#,major,0.8504
44.86,59.81,F#,major,0.8156
52.34,67.29,F#,major,0.8507
59.81,74.77,C#,major,0.6872
67.29,82.25,A#,minor,0.6912
74.77,89.72,A#,minor,0.682
82.25,97.2,G#,major,0.6583
89.72,104.68,C#,major,0.7315
97.2,112.15,C#,major,0.847
104.68,119.63,F#,major,0.7919
112.15,127.11,B,major,0.7577
119.63,134.58,B,major,0.8299
127.11,142.06,F#,major,0.8795
134.58,149.54,F#,major,0.834
142.06,157.01,F#,major,0.7601
149.54,164.49,F#,major,0.706
157.01,171.97,F#,major,0.6863
164.49,179.44,F#,major,0.8304
171.97,186.92,F#,major,0.825
179.44,194.4,C#,major,0.7542
186.92,201.87,G#,major,0.7138
194.4,209.35,A#,minor,0.6687
201.87,216.83,A#,minor,0.7677
209.35,224.3,C#,major,0.7282
216.83,231.48,C#,major,0.6454
