window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.508
7.48,22.43,D#,minor,0.4224
14.95,29.91,D#,minor,0.5433
22.43,37.38,B,minor,0.5798
29.91,44.86,B,minor,0.731
37.38,52.34,B,minor,0.7327
44.86,59.81,B,minor,0.7902
52.34,67.29,E,minor,0.8249
59.81,74.77,E,minor,0.7463
67.29,82.25,A,major,0.6205
74.77,89.72,E,minor,0.5585
82.25,97.2,B,minor,0.6836
89.72,104.68,E,minor,0.766
97.2,112.15,E,minor,0.8834
104.68,119.63,E,minor,0.8185
112.15,127.11,D,major,0.7705
119.63,134.58,G,major,0.8263
127.11,142.06,E,minor,0.7665
134.58,149.54,E,minor,0.8275
142.06,157.01,E,minor,0.8535
149.54,164.49,D,major,0.8547
157.01,171.97,D,major,0.817
164.49,179.44,E,minor,0.7951
171.97,186.92,B,minor,0.7631
179.44,194.4,D,major,0.7493
186.92,195.74,D,major,0.593
