window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.7192
7.48,22.43,D,minor,0.7237
14.95,29.91,D,minor,0.7441
22.43,37.38,D,minor,0.7346
29.91,44.86,D,minor,0.4619
37.38,52.34,D,minor,0.6092
44.86,59.81,D,minor,0.6321
52.34,67.29,D,minor,0.6186
59.81,74.77,D,minor,0.6942
67.29,82.25,D,minor,0.5436
74.77,89.72,A,major,0.4093
82.25,97.2,A,minor,0.5021
89.72,104.68,D,minor,0.5719
97.2,112.15,D,minor,0.6482
104.68,119.63,D,minor,0.6094
112.15,127.11,A,minor,0.6153
119.63,134.58,C,major,0.6203
127.11,142.06,D,minor,0.6449
134.58,149.54,A,minor,0.6856
142.06,157.01,C,major,0.4972
149.54,164.49,D,minor,0.573
157.01,171.97,D,minor,0.6468
164.49,179.44,D,minor,0.6801
171.97,186.02,D,minor,0.795
