window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.6983
7.48,22.43,E,minor,0.6109
14.95,29.91,E,minor,0.7247
22.43,37.38,G,major,0.7277
29.91,44.86,G,major,0.7398
37.38,52.34,G,major,0.7726
44.86,59.81,E,minor,0.7606
52.34,67.29,E,minor,0.7811
59.81,74.77,G,major,0.4959
67.29,82.25,G,major,0.4981
74.77,89.72,E,minor,0.7006
82.25,97.2,E,minor,0.8479
89.72,104.68,G,major,0.7922
97.2,112.15,G,major,0.6445
104.68,119.63,G,major,0.7051
112.15,127.11,G,major,0.8466
119.63,134.58,E,minor,0.7897
127.11,142.06,E,minor,0.7791
134.58,149.54,G,major,0.635
142.06,157.01,G,major,0.6944
149.54,164.49,E,minor,0.8228
157.01,171.97,E,minor,0.7756
164.49,179.44,G,major,0.6419
171.97,186.92,G,major,0.5938
179.44,194.4,G,major,0.5911
186.92,201.87,G,major,0.6951
194.4,209.35,E,minor,0.7261
201.87,216.83,E,minor,0.8149
209.35,217.5,E,minor,0.7844
