window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.7685
7.48,22.43,E,major,0.832
14.95,29.91,E,major,0.7966
22.43,37.38,E,major,0.8579
29.91,44.86,E,major,0.7082
37.38,52.34,E,major,0.6682
44.86,59.81,E,major,0.5838
52.34,67.29,C#,major,0.6265
59.81,74.77,F#,minor,0.3992
67.29,82.25,F#,minor,0.5738
74.77,89.72,D,major,0.6948
82.25,97.2,E,minor,0.7088
89.72,104.68,E,minor,0.5955
97.2,112.15,G,major,0.5545
104.68,119.63,E,minor,0.5136
112.15,127.11,E,major,0.5756
119.63,134.58,E,major,0.5636
127.11,142.06,C#,major,0.4756
134.58,149.54,C#,major,0.4189
142.06,157.01,F#,minor,0.5243
149.54,164.49,E,minor,0.6057
157.01,171.97,E,minor,0.7443
164.49,179.44,E,minor,0.4938
171.97,186.92,E,minor,0.425
179.44,194.4,G,major,0.6524
186.92,201.87,B,minor,0.6614
194.4,209.35,E,minor,0.676
201.87,216.83,D,major,0.7934
209.35,224.3,D,major,0.8762
216.83,231.78,D,major,0.7398
224.3,239.26,D,major,0.6888
231.78,246.74,E,minor,0.5964
239.26,254.21,E,minor,0.5305
246.74,261.69,C,major,0.4874
254.21,269.17,F,minor,0.751
261.69,276.64,F,minor,0.7859
269.17,283.63,F,minor,0.5881
