window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,minor,0.6568
7.48,22.43,D#,minor,0.6685
14.95,29.91,D#,minor,0.7735
22.43,37.38,D#,minor,0.8123
29.91,44.86,D#,minor,0.6545
37.38,52.34,D#,minor,0.5677
44.86,59.81,C#,major,0.5837
52.34,67.29,G#,major,0.5438
59.81,74.77,C#,minor,0.4544
67.29,82.25,A,major,0.6524
74.77,89.72,F#,minor,0.3788
82.25,97.2,D#,minor,0.6491
89.72,104.68,D#,minor,0.9009
97.2,112.15,D#,minor,0.8724
104.68,119.63,F#,major,0.7705
112.15,127.11,C#,major,0.6168
119.63,134.58,C#,major,0.697
127.11,142.06,C#,major,0.6207
134.58,149.54,C#,minor,0.5441
142.06,157.01,C#,minor,0.578
149.54,164.49,C#,minor,0.5732
157.01,171.97,B,major,0.7207
164.49,179.44,B,major,0.7601
171.97,186.92,D#,minor,0.6907
179.44,194.4,D#,minor,0.6949
186.92,201.87,D#,minor,0.8149
194.4,209.35,D#,minor,0.6769
201.87,216.83,D#,minor,0.5964
209.35,224.3,D#,minor,0.6996
216.83,231.78,C#,minor,0.4585
224.3,239.26,C#,minor,0.5621
231.78,246.74,A,major,0.5196
239.26,254.21,D#,minor,0.4698
246.74,261.69,D#,minor,0.6006
254.21,269.17,F#,major,0.6197
261.69,276.64,F#,major,0.7534
269.17,279.06,F#,major,0.8157
