window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.6647
7.48,22.43,D,major,0.6056
14.95,29.91,D,major,0.6787
22.43,37.38,D,major,0.5828
29.91,44.86,D,minor,0.7416
37.38,52.34,D,minor,0.6772
44.86,59.81,D,minor,0.5701
52.34,67.29,D,minor,0.6578
59.81,74.77,D,minor,0.6255
67.29,82.25,D,minor,0.6066
74.77,89.72,D,major,0.5148
82.25,97.2,D,major,0.5012
89.72,104.68,D,minor,0.5197
97.2,112.15,D,minor,0.5432
104.68,119.63,D,minor,0.7133
112.15,127.11,D,minor,0.7348
119.63,134.58,D,minor,0.7035
127.11,142.06,D,minor,0.5853
134.58,149.54,D,minor,0.5305
142.06,157.01,D,minor,0.5544
149.54,164.49,D,minor,0.4903
157.01,171.97,A,minor,0.4861
164.49,179.44,F#,minor,0.4475
171.97,186.92,D,minor,0.4408
179.44,194.4,D,minor,0.6511
186.92,201.87,D,minor,0.6173
194.4,209.35,D,minor,0.625
201.87,216.83,D,minor,0.5576
209.35,224.3,D,minor,0.5504
216.83,231.78,D,minor,0.5517
224.3,239.26,D,major,0.5519
231.78,241.88,D,major,0.6083
