window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.5286
7.48,22.43,G,minor,0.6296
14.95,29.91,G,minor,0.6341
22.43,37.38,D#,major,0.6152
29.91,44.86,D#,major,0.7357
37.38,52.34,G,minor,0.6312
44.86,59.81,G,minor,0.6109
52.34,67.29,G,major,0.5731
59.81,74.77,G,major,0.4618
67.29,82.25,G,minor,0.58
74.77,89.72,D#,major,0.6014
82.25,97.2,D#,major,0.6379
89.72,104.68,G,minor,0.6686
97.2,112.15,G,minor,0.5057
104.68,119.63,G,major,0.415
112.15,127.11,C,major,0.7603
119.63,134.58,C,major,0.8384
127.11,142.06,C,major,0.5752
134.58,149.54,G,major,0.5433
142.06,157.01,G,major,0.597
149.54,164.49,D,major,0.477
157.01,171.97,C,major,0.5454
164.49,179.44,G,minor,0.6086
171.97,186.92,G,minor,0.6991
179.44,194.4,D#,major,0.8939
186.92,199.04,D#,major,0.7447
