window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,major,0.7102
7.48,22.43,C#,minor,0.7071
14.95,29.91,B,major,0.7152
22.43,37.38,B,major,0.8056
29.91,44.86,B,major,0.8279
37.38,52.34,B,major,0.7844
44.86,59.81,B,major,0.8505
52.34,67.29,B,major,0.8999
59.81,74.77,B,major,0.8673
67.29,82.25,B,major,0.8466
74.77,89.72,B,major,0.7969
82.25,97.2,B,major,0.7736
89.72,104.68,B,major,0.7871
97.2,112.15,F#,major,0.7164
104.68,119.63,C#,minor,0.6715
112.15,127.11,C#,minor,0.7063
119.63,134.58,B,major,0.7148
127.11,142.06,C#,minor,0.7254
134.58,149.54,G#,minor,0.753
142.06,157.01,B,major,0.7566
149.54,164.49,B,major,0.878
157.01,171.97,B,major,0.8118
164.49,179.44,B,major,0.7845
171.97,186.92,B,major,0.8694
179.44,194.4,B,major,0.8251
186.92,201.87,B,major,0.8192
194.4,209.35,B,major,0.888
201.87,216.83,B,major,0.9075
209.35,224.3,B,major,0.8577
216.83,231.78,B,major,0.8032
224.3,239.26,B,major,0.7868
231.78,246.74,B,major,0.6986
239.26,254.21,F#,major,0.7431
246.74,261.69,B,major,0.7748
254.21,269.17,F#,major,0.7036
261.69,276.64,F#,major,0.7129
269.17,284.12,C#,minor,0.7014
276.64,291.6,C#,minor,0.6785
284.12,299.07,C#,minor,0.7227
291.6,306.55,C#,minor,0.7307
299.07,314.03,C#,minor,0.7493
306.55,321.5,B,major,0.9105
314.03,328.98,B,major,0.9019
321.5,336.46,B,major,0.9573
328.98,336.78,B,major,0.8628
