window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,major,0.7187
7.48,22.43,F#,minor,0.5948
14.95,29.91,E,major,0.5902
22.43,37.38,E,major,0.6095
29.91,44.86,E,major,0.6227
37.38,52.34,E,major,0.5429
44.86,59.81,F#,minor,0.5571
52.34,67.29,F#,minor,0.6178
59.81,74.77,F#,minor,0.5154
67.29,82.25,C#,major,0.4919
74.77,89.72,C#,minor,0.5779
82.25,97.2,C#,minor,0.6758
89.72,104.68,C#,minor,0.7243
97.2,112.15,F#,minor,0.6719
104.68,119.63,F#,minor,0.5394
112.15,127.11,E,major,0.6449
119.63,134.58,C#,minor,0.6542
127.11,142.06,C#,minor,0.6762
134.58,149.54,F#,minor,0.539
142.06,157.01,F#,minor,0.5013
149.54,164.49,C#,minor,0.6472
157.01,171.97,C#,minor,0.7125
164.49,179.44,C#,minor,0.7109
171.97,186.92,C#,minor,0.7757
179.44,194.4,C#,minor,0.7132
186.92,201.87,C#,minor,0.6633
194.4,209.35,E,major,0.737
201.87,216.83,E,major,0.7371
209.35,222.8,C#,minor,0.6381
