window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,minor,0.8697
7.48,22.43,B,minor,0.7841
14.95,29.91,B,minor,0.7687
22.43,37.38,E,minor,0.7483
29.91,44.86,E,minor,0.4631
37.38,52.34,E,minor,0.4058
44.86,59.81,E,minor,0.4366
52.34,67.29,E,minor,0.462
59.81,74.77,E,minor,0.4947
67.29,82.25,E,minor,0.7231
74.77,89.72,E,minor,0.7534
82.25,97.2,E,minor,0.7188
89.72,104.68,E,minor,0.7734
97.2,112.15,E,minor,0.6847
104.68,119.63,E,major,0.7068
112.15,127.11,E,major,0.6775
119.63,134.58,A,minor,0.7506
127.11,142.06,E,minor,0.5439
134.58,149.54,E,minor,0.5711
142.06,157.01,E,minor,0.6992
149.54,164.49,B,minor,0.6366
157.01,171.97,E,minor,0.6845
164.49,179.44,E,minor,0.7824
171.97,186.92,E,major,0.7182
179.44,194.4,E,minor,0.6869
186.92,201.87,B,minor,0.5838
194.4,209.35,E,minor,0.666
201.87,216.83,E,minor,0.716
209.35,224.3,E,minor,0.6794
216.83,231.78,E,minor,0.7244
224.3,239.26,E,minor,0.7192
231.78,246.74,E,minor,0.7755
239.26,247.04,E,minor,0.782
