window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,minor,0.8003
7.48,22.43,B,minor,0.6508
14.95,29.91,B,minor,0.6613
22.43,37.38,B,minor,0.6594
29.91,44.86,B,minor,0.5481
37.38,52.34,B,minor,0.6074
44.86,59.81,B,major,0.6357
52.34,67.29,B,minor,0.509
59.81,74.77,G,minor,0.4421
67.29,82.25,G,minor,0.5043
74.77,89.72,F,major,0.5035
82.25,97.2,B,minor,0.3933
89.72,104.68,B,major,0.6206
97.2,112.15,B,minor,0.5549
104.68,119.63,B,minor,0.5833
112.15,127.11,B,minor,0.6927
119.63,134.58,B,minor,0.6484
127.11,142.06,G,minor,0.481
134.58,149.54,F,major,0.4583
142.06,157.01,F,major,0.5957
149.54,164.49,B,minor,0.5652
157.01,171.97,B,minor,0.6532
164.49,179.44,B,minor,0.4491
171.97,186.92,F,major,0.7121
179.44,194.4,F,major,0.5338
186.92,201.87,G,minor,0.4633
194.4,209.35,G,major,0.5362
201.87,216.83,F,major,0.6001
209.35,224.3,F,major,0.7738
216.83,231.78,D,minor,0.8357
224.3,239.26,A#,major,0.8352
231.78,243.32,A#,major,0.6606
