window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.6045
7.48,22.43,D,major,0.5537
14.95,29.91,C,major,0.4037
22.43,37.38,C,major,0.298
29.91,44.86,C,major,0.4745
37.38,52.34,C,major,0.6503
44.86,59.81,C,major,0.4823
52.34,67.29,C,major,0.243
59.81,74.77,D#,minor,0.2357
67.29,82.25,G,minor,0.4526
74.77,89.72,G,minor,0.6259
82.25,97.2,D#,minor,0.2845
89.72,104.68,F#,minor,0.3567
97.2,112.15,C,major,0.5203
104.68,119.63,C,major,0.4439
112.15,127.11,C,major,0.342
119.63,134.58,C,major,0.2859
127.11,142.06,G,minor,0.3905
134.58,149.54,C,major,0.3979
142.06,157.01,G,major,0.6273
149.54,164.49,G,major,0.7392
157.01,171.97,C,major,0.4107
164.49,179.44,G,minor,0.324
171.97,186.92,C,major,0.4272
179.44,194.4,C,major,0.4829
186.92,201.87,C,major,0.3226
194.4,209.35,G,minor,0.3881
201.87,216.83,G,minor,0.5274
209.35,224.3,G,major,0.6261
216.83,228.95,G,minor,0.7183
