window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D#,minor,0.7115
7.48,22.43,D#,minor,0.7447
14.95,29.91,D#,minor,0.845
22.43,37.38,D#,minor,0.6843
29.91,44.86,F#,major,0.4726
37.38,52.34,F#,minor,0.5246
44.86,59.81,F#,minor,0.6668
52.34,67.29,F#,minor,0.6476
59.81,74.77,F#,major,0.4173
67.29,82.25,F#,major,0.6322
74.77,89.72,F#,major,0.6206
82.25,97.2,D#,minor,0.5588
89.72,104.68,D#,minor,0.5553
97.2,112.15,F#,minor,0.4753
104.68,119.63,F#,minor,0.6695
112.15,127.11,F#,minor,0.5287
119.63,134.58,D#,minor,0.5051
127.11,142.06,D#,minor,0.6368
134.58,149.54,D#,minor,0.5413
142.06,157.01,F,major,0.503
149.54,164.49,D,minor,0.6119
157.01,171.97,D,major,0.4011
164.49,179.44,F#,minor,0.3507
171.97,186.92,G,minor,0.355
179.44,194.4,G,minor,0.4511
186.92,201.87,G,minor,0.5948
194.4,205.26,G,minor,0.6777
