window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.8572
7.48,22.43,E,major,0.8153
14.95,29.91,E,major,0.7736
22.43,37.38,E,major,0.7277
29.91,44.86,E,major,0.7612
37.38,52.34,E,major,0.8889
44.86,59.81,E,major,0.821
52.34,67.29,E,major,0.7814
59.81,74.77,E,major,0.8078
67.29,82.25,E,major,0.7583
74.77,89.72,E,major,0.7525
82.25,97.2,E,major,0.7335
89.72,104.68,E,major,0.7718
97.2,112.15,E,major,0.8382
104.68,119.63,E,major,0.831
112.15,127.11,E,major,0.8317
119.63,134.58,E,major,0.6478
127.11,142.06,E,major,0.4823
134.58,149.54,E,major,0.6523
142.06,157.01,E,major,0.7509
149.54,164.49,E,major,0.9209
157.01,171.97,E,major,0.8691
164.49,179.44,E,major,0.8063
171.97,186.92,D#,minor,0.4759
179.44,194.4,E,minor,0.6523
186.92,201.87,E,minor,0.6997
194.4,209.35,E,major,0.696
201.87,216.83,E,major,0.7601
209.35,224.3,E,major,0.8088
216.83,231.78,E,major,0.7641
224.3,239.26,E,major,0.7627
231.78,245.23,E,minor,0.7795
