window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.6211
7.48,22.43,F,minor,0.6576
14.95,29.91,F,major,0.6689
22.43,37.38,F,major,0.7515
29.91,44.86,F,major,0.56
37.38,52.34,A,minor,0.4975
44.86,59.81,A,minor,0.6395
52.34,67.29,A,minor,0.5754
59.81,74.77,C,minor,0.4787
67.29,82.25,C,minor,0.4889
74.77,89.72,F,minor,0.59
82.25,97.2,F,major,0.6249
89.72,104.68,F,major,0.7083
97.2,112.15,A,minor,0.6135
104.68,119.63,A,minor,0.4473
112.15,127.11,A,minor,0.453
119.63,134.58,A,minor,0.5875
127.11,142.06,A,minor,0.5849
134.58,149.54,C,minor,0.4788
142.06,157.01,D#,major,0.3445
149.54,164.49,G#,major,0.4813
157.01,171.97,G#,major,0.489
164.49,179.44,C,minor,0.538
171.97,186.92,G#,major,0.5456
179.44,193.49,F,minor,0.6429
