window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.9558
7.48,22.43,E,major,0.8731
14.95,29.91,E,major,0.9335
22.43,37.38,E,major,0.9065
29.91,44.86,E,major,0.8681
37.38,52.34,E,major,0.8875
44.86,59.81,E,major,0.869
52.34,67.29,E,major,0.7743
59.81,74.77,E,major,0.7903
67.29,82.25,E,major,0.8145
74.77,89.72,E,major,0.8818
82.25,97.2,E,major,0.8898
89.72,104.68,E,major,0.8484
97.2,112.15,E,major,0.8492
104.68,119.63,E,major,0.9003
112.15,127.11,E,major,0.8658
119.63,134.58,E,major,0.8469
127.11,142.06,E,major,0.8947
134.58,149.54,E,major,0.8688
142.06,157.01,E,major,0.8854
149.54,164.49,E,major,0.8776
157.01,171.97,E,major,0.8409
164.49,179.44,E,major,0.7904
171.97,186.92,E,major,0.8661
179.44,194.4,E,major,0.8964
186.92,201.87,E,major,0.8843
194.4,209.35,E,major,0.8786
201.87,216.83,E,major,0.9229
209.35,224.3,E,major,0.8675
216.83,231.78,E,major,0.8461
224.3,239.26,E,major,0.9192
231.78,246.74,E,major,0.8431
239.26,254.21,E,major,0.7596
246.74,261.69,E,major,0.8617
254.21,269.17,E,major,0.9055
261.69,276.64,E,major,0.9448
269.17,284.12,E,major,0.9334
276.64,291.6,E,major,0.907
284.12,299.07,E,major,0.8792
291.6,306.55,E,major,0.877
299.07,314.03,E,major,0.8622
306.55,321.5,E,major,0.9118
314.03,325.03,E,major,0.8492
