window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.4413
7.48,22.43,D,minor,0.451
14.95,29.91,D,minor,0.4204
22.43,37.38,D,minor,0.4968
29.91,44.86,D,minor,0.4908
37.38,52.34,E,minor,0.4319
44.86,59.81,D,minor,0.5082
52.34,67.29,D,minor,0.5198
59.81,74.77,D,minor,0.4462
67.29,82.25,D,minor,0.4407
74.77,89.72,C,major,0.5257
82.25,97.2,A,major,0.5131
89.72,104.68,D,minor,0.4462
97.2,112.15,D,minor,0.4816
104.68,119.63,D,minor,0.5893
112.15,127.11,D,minor,0.6177
119.63,134.58,D,minor,0.5687
127.11,142.06,D,minor,0.5547
134.58,149.54,D,minor,0.5112
142.06,157.01,D,minor,0.557
149.54,164.49,F#,minor,0.8522
157.01,171.97,E,major,0.7306
164.49,179.44,A,major,0.5302
171.97,186.92,D,minor,0.3589
179.44,194.4,D#,minor,0.4579
186.92,201.87,F,minor,0.4543
194.4,209.35,D#,minor,0.4866
201.87,214.83,D#,minor,0.4297
