window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C#,minor,0.6248
7.48,22.43,G#,minor,0.6906
14.95,29.91,G#,major,0.3967
22.43,37.38,D,major,0.6634
29.91,44.86,D,major,0.5891
37.38,52.34,E,minor,0.5201
44.86,59.81,E,minor,0.3749
52.34,67.29,F,major,0.5127
59.81,74.77,F,major,0.5369
67.29,82.25,F,major,0.4799
74.77,89.72,F,major,0.4457
82.25,97.2,D,minor,0.4943
89.72,104.68,D,minor,0.5393
97.2,112.15,C,major,0.5393
104.68,119.63,D,minor,0.4773
112.15,127.11,A,major,0.4515
119.63,134.58,A,minor,0.3434
127.11,142.06,A,minor,0.4426
134.58,149.54,A,minor,0.4793
142.06,157.01,D,minor,0.4594
149.54,164.49,D,minor,0.5762
157.01,171.97,F,major,0.5278
164.49,179.44,A,minor,0.5592
171.97,186.92,A,major,0.5234
179.44,194.4,E,minor,0.5018
186.92,201.87,E,minor,0.5595
194.4,209.35,E,minor,0.707
201.87,216.83,E,minor,0.7646
209.35,224.3,G,major,0.8162
216.83,231.78,E,minor,0.7779
224.3,239.26,A,minor,0.7827
231.78,246.74,F,major,0.4076
239.26,254.21,D,minor,0.5431
246.74,261.69,D,minor,0.5908
254.21,269.17,C,major,0.5478
261.69,276.64,D,minor,0.5769
269.17,284.12,D,minor,0.6224
276.64,291.6,D,major,0.6561
284.12,299.0,D,major,0.4767
