window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,major,0.7073
7.48,22.43,D,major,0.529
14.95,29.91,C#,major,0.6044
22.43,37.38,C#,minor,0.6664
29.91,44.86,E,major,0.6653
37.38,52.34,E,major,0.7862
44.86,59.81,E,major,0.9053
52.34,67.29,E,major,0.7412
59.81,74.77,E,major,0.6631
67.29,82.25,F#,minor,0.6622
74.77,89.72,C#,major,0.7094
82.25,97.2,C#,major,0.7411
89.72,104.68,C#,minor,0.6878
97.2,112.15,C#,minor,0.743
104.68,119.63,C#,minor,0.7242
112.15,127.11,E,major,0.622
119.63,134.58,C,major,0.6046
127.11,142.06,A,minor,0.7026
134.58,149.54,A,major,0.6766
142.06,157.01,F#,minor,0.6684
149.54,164.49,F#,minor,0.6277
157.01,171.97,C#,minor,0.6431
164.49,179.44,F#,minor,0.6617
171.97,186.92,F#,minor,0.5509
179.44,194.4,G#,minor,0.5899
186.92,195.3,B,major,0.7668
