window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,C,minor,0.4778
7.48,22.43,C,minor,0.5597
14.95,29.91,G,minor,0.496
22.43,37.38,G,minor,0.4562
29.91,44.86,F,major,0.6301
37.38,52.34,F,major,0.6663
44.86,59.81,G,minor,0.6153
52.34,67.29,F,major,0.5123
59.81,74.77,A,minor,0.5586
67.29,82.25,A,minor,0.5047
74.77,89.72,G,minor,0.3692
82.25,97.2,G,minor,0.4865
89.72,104.68,G,minor,0.4829
97.2,112.15,G,minor,0.5647
104.68,119.63,F,major,0.6991
112.15,127.11,F,major,0.7122
119.63,134.58,F,major,0.6505
127.11,142.06,A,minor,0.6293
134.58,149.54,A,minor,0.6351
142.06,157.01,F,major,0.6259
149.54,164.49,A,minor,0.5767
157.01,171.97,F,major,0.7986
164.49,179.44,G,minor,0.6157
171.97,186.92,G,minor,0.5669
179.44,194.4,D#,major,0.4799
186.92,201.87,A#,minor,0.5037
194.4,209.35,A#,minor,0.4134
201.87,216.83,D#,major,0.4559
209.35,224.3,G,minor,0.4303
216.83,231.78,G,minor,0.4343
224.3,233.69,A,minor,0.3607
