window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.7855
7.48,22.43,A,minor,0.8365
14.95,29.91,A,minor,0.8397
22.43,37.38,C,major,0.8169
29.91,44.86,G,major,0.691
37.38,52.34,G,major,0.3315
44.86,59.81,A,minor,0.2834
52.34,67.29,A,minor,0.306
59.81,74.77,A,minor,0.3652
67.29,82.25,A,minor,0.3606
74.77,89.72,A,minor,0.4133
82.25,97.2,A,minor,0.4635
89.72,104.68,A,minor,0.5051
97.2,112.15,A,minor,0.5992
104.68,119.63,E,major,0.5682
112.15,127.11,G#,minor,0.385
119.63,134.58,A,minor,0.4181
127.11,142.06,G#,minor,0.3361
134.58,149.54,A,minor,0.3437
142.06,157.01,A,minor,0.46
149.54,164.49,A,minor,0.331
157.01,171.97,A,minor,0.3253
164.49,179.44,A,minor,0.4231
171.97,186.92,A,minor,0.551
179.44,194.4,E,minor,0.4911
186.92,201.87,E,minor,0.4217
194.4,209.35,E,major,0.3879
201.87,216.83,A,minor,0.5448
209.35,224.3,A,minor,0.5644
216.83,231.78,A,minor,0.4965
224.3,239.26,A,minor,0.4317
231.78,246.74,A,minor,0.3788
239.26,254.21,E,minor,0.3436
246.74,261.69,A,minor,0.3708
254.21,269.17,E,major,0.4138
261.69,276.64,G,major,0.3027
269.17,284.12,G,minor,0.3058
276.64,287.39,G,minor,0.3709
