window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A#,major,0.9298
7.48,22.43,A#,major,0.9488
14.95,29.91,A#,major,0.8524
22.43,37.38,A#,major,0.8584
29.91,44.86,A#,major,0.8576
37.38,52.34,F,major,0.7244
44.86,59.81,A#,major,0.652
52.34,67.29,A#,major,0.5082
59.81,74.77,A#,major,0.5635
67.29,82.25,A#,major,0.5576
74.77,89.72,A#,major,0.499
82.25,97.2,A#,major,0.6164
89.72,104.68,A#,major,0.808
97.2,112.15,A#,major,0.9001
104.68,119.63,A#,major,0.8964
112.15,127.11,A#,major,0.7985
119.63,134.58,A#,major,0.8577
127.11,142.06,A#,major,0.6787
134.58,149.54,A#,major,0.6485
142.06,157.01,A#,major,0.8953
149.54,164.49,A#,major,0.9489
157.01,171.97,A#,major,0.7124
164.49,179.44,D,minor,0.3584
171.97,186.92,E,minor,0.4245
179.44,194.4,E,minor,0.4443
186.92,201.87,E,minor,0.4666
194.4,209.35,E,minor,0.4941
201.87,213.0,E,minor,0.5745
