window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,minor,0.5696
7.48,22.43,D,minor,0.7744
14.95,29.91,D,minor,0.7752
22.43,37.38,F,major,0.5752
29.91,44.86,F,major,0.5741
37.38,52.34,A,minor,0.7199
44.86,59.81,A,minor,0.6653
52.34,67.29,F,major,0.5348
59.81,74.77,F,major,0.5719
67.29,82.25,C,major,0.4842
74.77,89.72,C,major,0.6912
82.25,97.2,A,minor,0.7173
89.72,104.68,D,minor,0.8412
97.2,112.15,D,minor,0.8335
104.68,119.63,D,minor,0.5742
112.15,127.11,D,minor,0.5723
119.63,134.58,D,minor,0.6987
127.11,142.06,D,minor,0.4833
134.58,149.54,C,major,0.4855
142.06,157.01,F,major,0.5706
149.54,164.49,C,major,0.4857
157.01,171.97,C,major,0.687
164.49,179.44,D,minor,0.7212
171.97,186.92,D,minor,0.6566
179.44,194.4,A#,major,0.5938
186.92,201.87,D,minor,0.5806
194.4,209.35,A,major,0.4336
201.87,216.83,A,minor,0.5052
209.35,224.3,F,major,0.7238
216.83,231.78,F,major,0.5047
224.3,239.26,C,major,0.5429
231.78,244.11,D,major,0.6875
