window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,minor,0.6467
7.48,22.43,G#,minor,0.3898
14.95,29.91,G#,minor,0.3768
22.43,37.38,G#,minor,0.5441
29.91,44.86,G#,minor,0.6304
37.38,52.34,G#,minor,0.5434
44.86,59.81,G#,minor,0.5204
52.34,67.29,G#,minor,0.7526
59.81,74.77,G#,minor,0.7761
67.29,82.25,G#,minor,0.3555
74.77,89.72,G#,minor,0.3468
82.25,97.2,D#,major,0.529
89.72,104.68,D#,major,0.5692
97.2,112.15,G#,minor,0.5871
104.68,119.63,G#,minor,0.635
112.15,127.11,G#,minor,0.5499
119.63,134.58,G#,minor,0.5111
127.11,142.06,G#,minor,0.7305
134.58,149.54,G#,minor,0.79
142.06,157.01,G#,minor,0.643
149.54,164.49,G#,minor,0.6172
157.01,171.97,G#,minor,0.4323
164.49,179.44,G#,minor,0.7266
171.97,186.92,G#,minor,0.736
179.44,194.4,G#,minor,0.7429
186.92,201.87,G#,minor,0.7878
194.4,209.35,G#,minor,0.3935
201.87,216.83,G#,minor,0.3332
209.35,224.3,G#,minor,0.4301
216.83,231.06,G#,minor,0.565
