window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,B,major,0.7634
7.48,22.43,E,major,0.7355
14.95,29.91,E,major,0.7315
22.43,37.38,C#,minor,0.6959
29.91,44.86,C#,minor,0.6896
37.38,52.34,C#,minor,0.7132
44.86,59.81,E,major,0.8235
52.34,67.29,E,major,0.762
59.81,74.77,F#,minor,0.5715
67.29,82.25,B,major,0.6581
74.77,89.72,F#,minor,0.6177
82.25,97.2,F#,major,0.5479
89.72,104.68,E,major,0.5898
97.2,112.15,C#,minor,0.6797
104.68,119.63,C#,minor,0.6752
112.15,127.11,E,major,0.6964
119.63,134.58,E,major,0.837
127.11,142.06,C#,minor,0.8407
134.58,149.54,C#,minor,0.8027
142.06,157.01,E,major,0.6817
149.54,164.49,E,major,0.7542
157.01,171.97,E,major,0.7799
164.49,179.44,B,major,0.7661
171.97,186.92,C#,minor,0.6044
179.44,194.4,G#,minor,0.6801
186.92,201.87,B,major,0.7564
194.4,209.35,B,major,0.7122
201.87,216.83,C#,minor,0.7604
209.35,223.12,C#,minor,0.8105
