window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,D,major,0.6557
7.48,22.43,D,major,0.7285
14.95,29.91,D,minor,0.6712
22.43,37.38,D,minor,0.611
29.91,44.86,D,major,0.7305
37.38,52.34,D,major,0.7461
44.86,59.81,D,major,0.5511
52.34,67.29,D,minor,0.5215
59.81,74.77,F,major,0.7248
67.29,82.25,F,major,0.6403
74.77,89.72,G,minor,0.4945
82.25,97.2,D,minor,0.7485
89.72,104.68,D,minor,0.7055
97.2,112.15,D,minor,0.6889
104.68,119.63,D,minor,0.7096
112.15,127.11,F,major,0.5995
119.63,134.58,F,major,0.559
127.11,142.06,F,major,0.5917
134.58,149.54,D,minor,0.7013
142.06,157.01,D,minor,0.6246
149.54,164.49,F,major,0.434
157.01,171.97,D,major,0.6935
164.49,179.44,D,major,0.6773
171.97,186.92,F,major,0.6264
179.44,194.4,F,major,0.664
186.92,201.87,F,major,0.4879
194.4,209.35,G,minor,0.5362
201.87,215.41,D,minor,0.7175
