window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F#,major,0.6897
7.48,22.43,F#,major,0.7345
14.95,29.91,G#,minor,0.5711
22.43,37.38,B,major,0.5496
29.91,44.86,E,major,0.7337
37.38,52.34,E,major,0.8533
44.86,59.81,E,major,0.8095
52.34,67.29,E,major,0.7843
59.81,74.77,B,major,0.7457
67.29,82.25,F#,major,0.495
74.77,89.72,C#,major,0.5542
82.25,97.2,F#,major,0.5729
89.72,104.68,B,major,0.6214
97.2,112.15,C#,minor,0.7698
104.68,119.63,E,major,0.8037
112.15,127.11,E,major,0.8052
119.63,134.58,E,major,0.7668
127.11,142.06,B,major,0.6359
134.58,149.54,C#,major,0.6095
142.06,157.01,C#,major,0.6104
149.54,164.49,F#,major,0.7371
157.01,171.97,C#,major,0.563
164.49,179.44,F#,major,0.6247
171.97,186.92,F#,major,0.875
179.44,194.4,F#,major,0.751
186.92,201.87,G#,minor,0.4308
194.4,209.35,C#,major,0.5101
201.87,216.83,C#,major,0.6407
209.35,224.3,F#,major,0.8499
216.83,227.63,F#,major,0.7441
