window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,major,0.9364
7.48,22.43,G,major,0.8882
14.95,29.91,G,major,0.7156
22.43,37.38,G,major,0.7576
29.91,44.86,G,major,0.6956
37.38,52.34,G,major,0.7125
44.86,59.81,G,major,0.7934
52.34,67.29,G,major,0.761
59.81,74.77,G,major,0.7039
67.29,82.25,A,minor,0.6366
74.77,89.72,A,minor,0.5474
82.25,97.2,B,minor,0.5139
89.72,104.68,G,major,0.7461
97.2,112.15,G,major,0.816
104.68,119.63,G,major,0.6027
112.15,127.11,G,major,0.5351
119.63,134.58,A,minor,0.5984
127.11,142.06,A,minor,0.5949
134.58,149.54,A,minor,0.5536
142.06,157.01,A,minor,0.5829
149.54,164.49,G,major,0.9053
157.01,171.97,G,major,0.8869
164.49,179.44,G,major,0.7165
171.97,186.92,A,minor,0.6015
179.44,194.4,A,minor,0.5951
186.92,201.87,A,minor,0.5693
194.4,209.35,A,minor,0.589
201.87,216.83,B,minor,0.6163
209.35,224.3,G,major,0.7658
216.83,231.78,D,major,0.6609
224.3,239.26,G,major,0.7957
231.78,241.79,G,major,0.7226
