window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.6655
7.48,22.43,A,minor,0.6045
14.95,29.91,A,minor,0.6588
22.43,37.38,A,minor,0.675
29.91,44.86,A,minor,0.5631
37.38,52.34,A,minor,0.4885
44.86,59.81,F#,minor,0.7816
52.34,67.29,B,major,0.4948
59.81,74.77,E,minor,0.5372
67.29,82.25,E,minor,0.2708
74.77,89.72,E,minor,0.3034
82.25,97.2,A,minor,0.5749
89.72,104.68,A,minor,0.5667
97.2,112.15,F,major,0.5031
104.68,119.63,A,minor,0.6202
112.15,127.11,A,major,0.8763
119.63,134.58,E,major,0.8509
127.11,142.06,E,major,0.5573
134.58,149.54,E,minor,0.351
142.06,157.01,F#,minor,0.2301
149.54,164.49,A,minor,0.5516
157.01,171.97,C,major,0.8853
164.49,179.44,C,major,0.8596
171.97,186.92,C,major,0.8339
179.44,194.4,E,minor,0.6177
186.92,201.87,E,minor,0.5785
194.4,209.35,E,minor,0.412
201.87,216.83,E,minor,0.3569
209.35,224.3,A,minor,0.438
216.83,231.78,A,minor,0.4073
224.3,239.26,A,minor,0.3503
231.78,246.74,F,major,0.709
239.26,247.46,F,minor,0.7869
