window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.8423
7.48,22.43,G,minor,0.7555
14.95,29.91,G,minor,0.702
22.43,37.38,G,minor,0.6948
29.91,44.86,G,minor,0.6287
37.38,52.34,G,minor,0.5081
44.86,59.81,A#,major,0.5431
52.34,67.29,A,minor,0.5246
59.81,74.77,G,minor,0.5981
67.29,82.25,G,minor,0.7342
74.77,89.72,G,minor,0.7281
82.25,97.2,G,minor,0.6669
89.72,104.68,A#,major,0.5816
97.2,112.15,G,minor,0.6068
104.68,119.63,G,minor,0.5816
112.15,127.11,A,minor,0.5201
119.63,134.58,G,minor,0.6145
127.11,142.06,G,minor,0.6088
134.58,145.75,G,minor,0.6554
