window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,A,minor,0.6796
7.48,22.43,A,minor,0.5176
14.95,29.91,A,minor,0.4737
22.43,37.38,A,minor,0.3892
29.91,44.86,A,minor,0.3454
37.38,52.34,G#,minor,0.2568
44.86,59.81,A,minor,0.2997
52.34,67.29,A,minor,0.43
59.81,74.77,A,minor,0.4337
67.29,82.25,A,minor,0.5412
74.77,89.72,A,minor,0.5719
82.25,97.2,A,minor,0.5313
89.72,104.68,A,minor,0.5954
97.2,112.15,A,minor,0.4205
104.68,119.63,A,minor,0.3119
112.15,127.11,A,minor,0.2745
119.63,134.58,A,minor,0.3529
127.11,142.06,A,minor,0.5167
134.58,149.54,A,minor,0.5244
142.06,157.01,A,minor,0.5825
149.54,164.49,A,minor,0.6573
157.01,171.97,A,minor,0.4925
164.49,179.44,A,minor,0.336
171.97,186.92,A,minor,0.5038
179.44,194.4,A,minor,0.7548
186.92,201.87,A,minor,0.8001
194.4,209.35,A,minor,0.6468
201.87,216.83,A,minor,0.5386
209.35,224.3,A,minor,0.5401
216.83,231.78,A,minor,0.5067
224.3,239.26,A,minor,0.417
231.78,243.02,A,minor,0.3647
