window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G,minor,0.5686
7.48,22.43,G,minor,0.5304
14.95,29.91,G,minor,0.4934
22.43,37.38,G,minor,0.4726
29.91,44.86,D,major,0.4852
37.38,52.34,D,major,0.4381
44.86,59.81,G,minor,0.5795
52.34,67.29,G,minor,0.6418
59.81,74.77,G,minor,0.6686
67.29,82.25,G,minor,0.644
74.77,89.72,D,major,0.5201
82.25,97.2,D,major,0.4436
89.72,104.68,D,major,0.4007
97.2,112.15,G,minor,0.468
104.68,119.63,G,minor,0.6924
112.15,127.11,G,minor,0.6747
119.63,134.58,G,minor,0.5094
127.11,142.06,G,minor,0.4026
134.58,149.54,G,minor,0.5109
142.06,157.01,G,minor,0.5976
149.54,164.49,G,minor,0.602
157.01,171.97,G,minor,0.6877
164.49,179.44,G,minor,0.6618
171.97,186.92,G,minor,0.6225
179.44,194.4,G,minor,0.6246
186.92,201.87,G,minor,0.7004
194.4,209.35,G,minor,0.6023
201.87,216.83,G,minor,0.5526
209.35,224.3,G,minor,0.4702
216.83,231.13,D,major,0.4765
