window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,F,major,0.804
7.48,22.43,F,major,0.7047
14.95,29.91,F,major,0.7498
22.43,37.38,F,major,0.6079
29.91,44.86,A,minor,0.577
37.38,52.34,F,major,0.4612
44.86,59.81,F,major,0.5442
52.34,67.29,A,minor,0.6424
59.81,74.77,A,minor,0.5325
67.29,82.25,A,minor,0.576
74.77,89.72,A,minor,0.5255
82.25,97.2,F,major,0.7404
89.72,104.68,F,major,0.7167
97.2,112.15,F,major,0.5009
104.68,119.63,A,minor,0.5394
112.15,127.11,F,major,0.6739
119.63,134.58,F,major,0.5644
127.11,142.06,A,minor,0.4769
134.58,149.54,A,minor,0.5448
142.06,157.01,A,minor,0.536
149.54,164.49,F,major,0.5614
157.01,171.97,A,minor,0.4963
164.49,179.44,A,minor,0.4972
171.97,186.92,A,minor,0.5042
179.44,194.4,A,minor,0.6461
186.92,201.87,A,minor,0.6026
194.4,209.35,A,minor,0.5221
201.87,216.83,A,minor,0.5661
209.35,224.3,A,minor,0.5538
216.83,231.78,F,major,0.813
224.3,238.4,D,minor,0.7791
