window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,E,major,0.8496
7.48,22.43,E,major,0.7792
14.95,29.91,E,minor,0.7727
22.43,37.38,B,major,0.6558
29.91,44.86,B,major,0.7479
37.38,52.34,B,minor,0.7095
44.86,59.81,E,minor,0.8014
52.34,67.29,E,minor,0.8692
59.81,74.77,E,minor,0.809
67.29,82.25,B,minor,0.7343
74.77,89.72,B,major,0.7314
82.25,97.2,E,major,0.8261
89.72,104.68,E,major,0.7908
97.2,112.15,E,minor,0.7019
104.68,119.63,B,major,0.701
112.15,127.11,E,minor,0.8507
119.63,134.58,G,major,0.8962
127.11,142.06,E,minor,0.8109
134.58,149.54,E,minor,0.8882
142.06,157.01,E,minor,0.8602
149.54,164.49,B,minor,0.7717
157.01,171.97,B,major,0.7476
164.49,179.44,B,major,0.7413
171.97,186.92,E,minor,0.8711
179.44,194.4,E,minor,0.8074
186.92,201.87,E,minor,0.7759
194.4,209.35,E,minor,0.672
201.87,216.83,E,minor,0.5813
209.35,224.3,E,minor,0.5127
216.83,227.44,E,major,0.4757
