window_start_sec,window_end_sec,key,mode,corr
0.0,14.95,G#,minor,0.7107
7.48,22.43,G#,minor,0.4814
14.95,29.91,G#,minor,0.4367
22.43,37.38,G#,minor,0.4897
29.91,44.86,G#,minor,0.4329
37.38,52.34,G#,minor,0.6424
44.86,59.81,G#,minor,0.751
52.34,67.29,G#,minor,0.4481
59.81,74.77,B,major,0.7435
67.29,82.25,B,major,0.4565
74.77,89.72,A#,major,0.3356
82.25,97.2,G,minor,0.3569
89.72,104.68,B,major,0.5003
97.2,112.15,G#,minor,0.6758
104.68,119.63,G#,minor,0.5879
112.15,127.11,B,major,0.5881
119.63,134.58,G#,minor,0.5057
127.11,142.06,D#,major,0.3869
134.58,149.54,D#,major,0.516
142.06,157.01,G#,minor,0.6555
149.54,164.49,G#,minor,0.6756
157.01,171.97,B,major,0.7121
164.49,179.44,B,major,0.5363
171.97,186.92,G#,minor,0.5173
179.44,194.4,B,major,0.6974
186.92,201.87,B,major,0.533
194.4,207.52,G#,minor,0.5868
